cell,tissue,subtissue,cell_ontology_class,cell_ontology_id,free_annotation,cluster.ids,mouse.sex,mouse.id,tSNE_1,tSNE_2,plate.barcode,subsetA,subsetA_cluster.ids
I14.B002954.3_56_F.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_56_F,7.59667556114626,-18.534216900775682,B002954,FALSE,NA
I14.B002955.3_56_F.1.1,Fat,GAT,myeloid cell,CL:0000763,myeloid cell,1,F,3_56_F,1.5729661956715573,28.704581709231427,B002955,FALSE,NA
I14.D043526.3_39_F.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_39_F,28.93253544420826,-15.434900134549007,D043526,FALSE,NA
I14.D045058.3_39_F.1.1,Fat,GAT,myeloid cell,CL:0000763,myeloid cell,1,F,3_39_F,6.078673420733607,37.82374452574664,D045058,FALSE,NA
I14.D045064.3_38_F.1.1,Fat,MAT,natural killer cell,CL:0000623,NA,5,F,3_38_F,-42.48648136025635,6.964680622676146,D045064,TRUE,3
I14.D045067.3_38_F.1.1,Fat,GAT,myeloid cell,CL:0000763,myeloid cell,1,F,3_38_F,10.709189157366703,41.23351817998911,D045067,FALSE,NA
I14.MAA000385.3_10_M.1.1,Fat,SCAT,T cell,CL:0000084,NA,5,M,3_10_M,-32.88529378390413,3.6580154576289514,MAA000385,TRUE,2
I14.MAA000386.3_11_M.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,M,3_11_M,3.97256249372253,-23.885510312432725,MAA000386,FALSE,NA
I14.MAA000441.3_10_M.1.1,Fat,BAT,myeloid cell,CL:0000763,myeloid cell,6,M,3_10_M,11.341860928610586,9.470760746704048,MAA000441,FALSE,NA
I14.MAA000442.3_11_M.1.1,Fat,BAT,myeloid cell,CL:0000763,myeloid cell,6,M,3_11_M,13.172851649766486,10.036379593424117,MAA000442,FALSE,NA
I14.MAA000510.3_8_M.1.1,Fat,SCAT,endothelial cell,CL:0000115,endothelial cell,2,M,3_8_M,-25.287593502757776,18.280556720448903,MAA000510,FALSE,NA
I14.MAA000554.3_8_M.1.1,Fat,GAT,myeloid cell,CL:0000763,myeloid cell,1,M,3_8_M,-5.587644342916818,34.53908402325507,MAA000554,FALSE,NA
I14.MAA000556.3_9_M.1.1,Fat,BAT,myeloid cell,CL:0000763,myeloid cell,8,M,3_9_M,-24.98955272693726,-24.91586598428494,MAA000556,FALSE,NA
I14.MAA000877.3_11_M.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_11_M,8.841195963357714,-12.28787041635231,MAA000877,FALSE,NA
I14.MAA000913.3_9_M.1.1,Fat,GAT,B cell,CL:0000236,B cell,4,M,3_9_M,-20.686964137880725,-9.759511803192774,MAA000913,FALSE,NA
I14.MAA000934.3_9_M.1.1,Fat,SCAT,B cell,CL:0000236,B cell,4,M,3_9_M,-13.072006751136414,-7.182423302219423,MAA000934,FALSE,NA
I15.B000127.3_38_F.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_38_F,20.81140984681597,-9.022180344861228,B000127,FALSE,NA
I15.B001960.3_56_F.1.1,Fat,BAT,T cell,CL:0000084,NA,5,F,3_56_F,-38.362806073446016,5.940301432070519,B001960,TRUE,4
I15.B002314.3_56_F.1.1,Fat,MAT,T cell,CL:0000084,NA,5,F,3_56_F,-38.62262710330305,-2.146284499884616,B002314,TRUE,1
I15.B002954.3_56_F.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_56_F,18.797861060075054,-0.8051531077595295,B002954,FALSE,NA
I15.B002955.3_56_F.1.1,Fat,GAT,myeloid cell,CL:0000763,myeloid cell,1,F,3_56_F,-3.8598551830876406,35.97043847650373,B002955,FALSE,NA
I15.D045058.3_39_F.1.1,Fat,GAT,B cell,CL:0000236,B cell,4,F,3_39_F,-6.747231793655614,-2.268189259134801,D045058,FALSE,NA
I15.MAA000385.3_10_M.1.1,Fat,SCAT,B cell,CL:0000236,B cell,4,M,3_10_M,-21.9411500193189,-10.03540997692243,MAA000385,FALSE,NA
I15.MAA000386.3_11_M.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_11_M,14.32514820659422,-23.092239631244436,MAA000386,FALSE,NA
I15.MAA000439.3_10_M.1.1,Fat,GAT,B cell,CL:0000236,B cell,4,M,3_10_M,-20.9297423248582,-10.619393069120383,MAA000439,FALSE,NA
I15.MAA000510.3_8_M.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,M,3_8_M,-8.967815534449496,-31.15144271610139,MAA000510,FALSE,NA
I15.MAA000554.3_8_M.1.1,Fat,GAT,myeloid cell,CL:0000763,myeloid cell,1,M,3_8_M,9.140742575372029,26.1446261393178,MAA000554,FALSE,NA
I15.MAA000556.3_9_M.1.1,Fat,BAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_9_M,20.816558769134865,4.070722459573706,MAA000556,FALSE,NA
I15.MAA000877.3_11_M.1.1,Fat,MAT,B cell,CL:0000236,B cell,4,M,3_11_M,-7.4092212094551675,-3.7494488536834143,MAA000877,FALSE,NA
I15.MAA000913.3_9_M.1.1,Fat,GAT,myeloid cell,CL:0000763,myeloid cell,1,M,3_9_M,7.184396702762519,31.27452181457264,MAA000913,FALSE,NA
I15.MAA000934.3_9_M.1.1,Fat,SCAT,myeloid cell,CL:0000763,myeloid cell,1,M,3_9_M,-3.7937745025699705,26.59044577190037,MAA000934,FALSE,NA
I16.B000127.3_38_F.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,7,F,3_38_F,34.912696792898444,16.119984717396143,B000127,FALSE,NA
I16.B001216.3_38_F.1.1,Fat,BAT,B cell,CL:0000236,B cell,4,F,3_38_F,1.7308306344110385,-0.6157872764335497,B001216,FALSE,NA
I16.B002707.3_39_F.1.1,Fat,BAT,myeloid cell,CL:0000763,myeloid cell,6,F,3_39_F,18.506342864090822,18.161431972866286,B002707,FALSE,NA
I16.B002955.3_56_F.1.1,Fat,GAT,T cell,CL:0000084,NA,5,F,3_56_F,-40.40558105420266,-5.986438622791249,B002955,TRUE,1
I16.D043520.3_39_F.1.1,Fat,MAT,myeloid cell,CL:0000763,myeloid cell,1,F,3_39_F,-1.2221425121484206,26.701044642059138,D043520,FALSE,NA
I16.D043526.3_39_F.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_39_F,27.00379358875759,-16.08614828888086,D043526,FALSE,NA
I16.D045058.3_39_F.1.1,Fat,GAT,T cell,CL:0000084,NA,5,F,3_39_F,-37.687737965357854,5.271431734264638,D045058,TRUE,4
I16.D045064.3_38_F.1.1,Fat,MAT,myeloid cell,CL:0000763,myeloid cell,6,F,3_38_F,19.20670931218406,17.991214399396856,D045064,FALSE,NA
I16.MAA000385.3_10_M.1.1,Fat,SCAT,B cell,CL:0000236,B cell,4,M,3_10_M,-21.424120675588167,-9.564892028699157,MAA000385,FALSE,NA
I16.MAA000386.3_11_M.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,M,3_11_M,-2.8053587859347964,-34.46054012132003,MAA000386,FALSE,NA
I16.MAA000439.3_10_M.1.1,Fat,GAT,myeloid cell,CL:0000763,myeloid cell,6,M,3_10_M,13.29902194453377,12.17424346447054,MAA000439,FALSE,NA
I16.MAA000510.3_8_M.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,M,3_8_M,12.767151980054075,-28.01306104927392,MAA000510,FALSE,NA
I16.MAA000554.3_8_M.1.1,Fat,GAT,myeloid cell,CL:0000763,myeloid cell,1,M,3_8_M,3.6368934662049703,17.68040652407123,MAA000554,FALSE,NA
I16.MAA000877.3_11_M.1.1,Fat,MAT,myeloid cell,CL:0000763,myeloid cell,1,M,3_11_M,-4.126725548624279,26.063723055520686,MAA000877,FALSE,NA
I16.MAA000934.3_9_M.1.1,Fat,SCAT,B cell,CL:0000236,B cell,4,M,3_9_M,-9.85845455965848,-1.3839202566129105,MAA000934,FALSE,NA
I17.B000127.3_38_F.1.1,Fat,SCAT,NA,NA,"NA",9,F,3_38_F,8.209236405525635,-56.12825086256822,B000127,FALSE,NA
I17.B002314.3_56_F.1.1,Fat,MAT,endothelial cell,CL:0000115,endothelial cell,2,F,3_56_F,-18.539171995999624,12.081419361494877,B002314,FALSE,NA
I17.B002954.3_56_F.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,F,3_56_F,5.714974091032274,-29.008767433073235,B002954,FALSE,NA
I17.D043526.3_39_F.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_39_F,17.888428146956308,-20.565764816899488,D043526,FALSE,NA
I17.MAA000510.3_8_M.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_8_M,15.77034338115059,-25.62521398606107,MAA000510,FALSE,NA
I17.MAA000877.3_11_M.1.1,Fat,MAT,endothelial cell,CL:0000115,endothelial cell,2,M,3_11_M,-17.480396125700665,16.280322727592413,MAA000877,FALSE,NA
I17.MAA000913.3_9_M.1.1,Fat,GAT,endothelial cell,CL:0000115,endothelial cell,2,M,3_9_M,-11.346136368300657,11.425483924978607,MAA000913,FALSE,NA
I18.B000127.3_38_F.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_38_F,34.004497375459884,-4.919860375495821,B000127,FALSE,NA
I18.B001216.3_38_F.1.1,Fat,BAT,endothelial cell,CL:0000115,endothelial cell,2,F,3_38_F,-6.0799219366518384,9.432047764106551,B001216,FALSE,NA
I18.B002314.3_56_F.1.1,Fat,MAT,endothelial cell,CL:0000115,endothelial cell,2,F,3_56_F,-18.1161168801278,23.47813348933261,B002314,FALSE,NA
I18.B002954.3_56_F.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,F,3_56_F,11.973569757686574,-24.570002553184253,B002954,FALSE,NA
I18.D043526.3_39_F.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,7,F,3_39_F,32.13497757489972,14.655466455525017,D043526,FALSE,NA
I18.MAA000386.3_11_M.1.1,Fat,SCAT,endothelial cell,CL:0000115,endothelial cell,2,M,3_11_M,-21.251764141707493,22.94075302564235,MAA000386,FALSE,NA
I18.MAA000439.3_10_M.1.1,Fat,GAT,endothelial cell,CL:0000115,endothelial cell,2,M,3_10_M,-28.670560471839874,19.92338706604656,MAA000439,FALSE,NA
I18.MAA000442.3_11_M.1.1,Fat,BAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_11_M,15.2248054888684,-20.653094675240702,MAA000442,FALSE,NA
I18.MAA000510.3_8_M.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_8_M,14.939271499982917,-13.954573022197874,MAA000510,FALSE,NA
I18.MAA000554.3_8_M.1.1,Fat,GAT,endothelial cell,CL:0000115,endothelial cell,2,M,3_8_M,2.4153407128012057,9.01913558537494,MAA000554,FALSE,NA
I18.MAA000556.3_9_M.1.1,Fat,BAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,7,M,3_9_M,34.50298022853471,14.95731408038658,MAA000556,FALSE,NA
I18.MAA000877.3_11_M.1.1,Fat,MAT,endothelial cell,CL:0000115,endothelial cell,2,M,3_11_M,-17.539265719480913,10.728101390273785,MAA000877,FALSE,NA
I18.MAA000934.3_9_M.1.1,Fat,SCAT,endothelial cell,CL:0000115,endothelial cell,2,M,3_9_M,-26.792297938017306,16.920624453301993,MAA000934,FALSE,NA
I19.B000127.3_38_F.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,7,F,3_38_F,37.847804784307996,15.684200587901902,B000127,FALSE,NA
I19.B002314.3_56_F.1.1,Fat,MAT,endothelial cell,CL:0000115,endothelial cell,2,F,3_56_F,-15.050637880176154,22.281081205156802,B002314,FALSE,NA
I19.D043520.3_39_F.1.1,Fat,MAT,endothelial cell,CL:0000115,endothelial cell,2,F,3_39_F,-15.6866837655171,14.443483822528822,D043520,FALSE,NA
I19.D043526.3_39_F.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_39_F,19.45600763898092,-18.05703141203811,D043526,FALSE,NA
I19.MAA000386.3_11_M.1.1,Fat,SCAT,endothelial cell,CL:0000115,endothelial cell,2,M,3_11_M,-28.70463250606292,19.93920074109972,MAA000386,FALSE,NA
I19.MAA000510.3_8_M.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,M,3_8_M,-0.159094389867198,-33.64636309618827,MAA000510,FALSE,NA
I19.MAA000556.3_9_M.1.1,Fat,BAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_9_M,21.62652980628455,4.4680088847393025,MAA000556,FALSE,NA
I2.B000127.3_38_F.1.1,Fat,SCAT,endothelial cell,CL:0000115,endothelial cell,2,F,3_38_F,-11.558283937290696,11.9712270072785,B000127,FALSE,NA
I2.B002314.3_56_F.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_56_F,6.096077045048809,-14.746990509946423,B002314,FALSE,NA
I2.B002955.3_56_F.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,F,3_56_F,-2.934006115605638,-24.056136026957997,B002955,FALSE,NA
I2.D045058.3_39_F.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,F,3_39_F,5.434354675239693,-23.7350879878538,D045058,FALSE,NA
I2.D045064.3_38_F.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_38_F,22.41279918663335,-3.0668135382270605,D045064,FALSE,NA
I2.D045067.3_38_F.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_38_F,34.582605279235416,7.247653411067025,D045067,FALSE,NA
I2.MAA000386.3_11_M.1.1,Fat,SCAT,myeloid cell,CL:0000763,myeloid cell,1,M,3_11_M,5.626783753156684,38.998565867321005,MAA000386,FALSE,NA
I2.MAA000388.3_11_M.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,M,3_11_M,-7.159427011232279,-26.87552869145005,MAA000388,FALSE,NA
I2.MAA000510.3_8_M.1.1,Fat,SCAT,T cell,CL:0000084,NA,5,M,3_8_M,-27.915474981836685,0.5727011190928314,MAA000510,TRUE,2
I2.MAA000531.3_8_M.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_8_M,34.2265612884788,4.196963881836985,MAA000531,FALSE,NA
I2.MAA000554.3_8_M.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,M,3_8_M,-2.2663871863250256,-27.91673871301326,MAA000554,FALSE,NA
I2.MAA000877.3_11_M.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_11_M,18.51899011734554,-13.095659181519167,MAA000877,FALSE,NA
I2.MAA000913.3_9_M.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_9_M,10.874384935997778,-14.60744780871142,MAA000913,FALSE,NA
I2.MAA000914.3_9_M.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_9_M,28.259042559423822,4.354721030795495,MAA000914,FALSE,NA
I2.MAA000934.3_9_M.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_9_M,6.202530357219587,-11.8133483805816,MAA000934,FALSE,NA
I20.B001960.3_56_F.1.1,Fat,BAT,endothelial cell,CL:0000115,endothelial cell,2,F,3_56_F,-10.073938705113095,12.95224342130771,B001960,FALSE,NA
I20.B002954.3_56_F.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_56_F,16.464693549844316,-22.921742209431766,B002954,FALSE,NA
I20.D043526.3_39_F.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_39_F,22.004532043547254,-15.445297749867645,D043526,FALSE,NA
I20.MAA000510.3_8_M.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_8_M,10.847392852932803,-23.178173352567097,MAA000510,FALSE,NA
I20.MAA000913.3_9_M.1.1,Fat,GAT,endothelial cell,CL:0000115,endothelial cell,2,M,3_9_M,-14.470599727857543,23.062671120483316,MAA000913,FALSE,NA
I21.B000127.3_38_F.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,7,F,3_38_F,36.041414865639624,14.703284818864235,B000127,FALSE,NA
I21.B002954.3_56_F.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_56_F,17.343319650606837,-19.34493116028684,B002954,FALSE,NA
I21.D043526.3_39_F.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_39_F,11.752244111314102,-25.709028284448426,D043526,FALSE,NA
I21.MAA000510.3_8_M.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,M,3_8_M,2.453432570197155,-19.27333753543456,MAA000510,FALSE,NA
I21.MAA000531.3_8_M.1.1,Fat,MAT,endothelial cell,CL:0000115,endothelial cell,2,M,3_8_M,-15.362196046250565,24.364360743973982,MAA000531,FALSE,NA
I21.MAA000913.3_9_M.1.1,Fat,GAT,endothelial cell,CL:0000115,endothelial cell,2,M,3_9_M,-22.136178090161238,14.372168569859051,MAA000913,FALSE,NA
I21.MAA000934.3_9_M.1.1,Fat,SCAT,endothelial cell,CL:0000115,endothelial cell,2,M,3_9_M,-15.907162852303749,23.49697443581332,MAA000934,FALSE,NA
I22.B000127.3_38_F.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,7,F,3_38_F,36.3029031866041,13.236872737083944,B000127,FALSE,NA
I22.B001216.3_38_F.1.1,Fat,BAT,endothelial cell,CL:0000115,endothelial cell,2,F,3_38_F,-4.7980785825994605,7.601084974663864,B001216,FALSE,NA
I22.B001960.3_56_F.1.1,Fat,BAT,endothelial cell,CL:0000115,endothelial cell,2,F,3_56_F,-10.231990527113235,19.506332417124742,B001960,FALSE,NA
I22.B002954.3_56_F.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_56_F,10.35914445687122,-20.399241613314896,B002954,FALSE,NA
I22.D043526.3_39_F.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_39_F,17.428390451700594,-22.910411524775007,D043526,FALSE,NA
I22.MAA000385.3_10_M.1.1,Fat,SCAT,endothelial cell,CL:0000115,endothelial cell,2,M,3_10_M,-24.308124145264205,23.03041004606215,MAA000385,FALSE,NA
I22.MAA000386.3_11_M.1.1,Fat,SCAT,endothelial cell,CL:0000115,endothelial cell,2,M,3_11_M,-26.19022237385225,20.93885205539798,MAA000386,FALSE,NA
I22.MAA000388.3_11_M.1.1,Fat,GAT,endothelial cell,CL:0000115,endothelial cell,2,M,3_11_M,-16.977521182694023,11.512368532917764,MAA000388,FALSE,NA
I22.MAA000439.3_10_M.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,M,3_10_M,-2.5035267788214646,-29.452935294265842,MAA000439,FALSE,NA
I22.MAA000442.3_11_M.1.1,Fat,BAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_11_M,25.480042595052673,0.5561315562871878,MAA000442,FALSE,NA
I22.MAA000510.3_8_M.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_8_M,12.777235533385504,-11.005333140738,MAA000510,FALSE,NA
I22.MAA000554.3_8_M.1.1,Fat,GAT,endothelial cell,CL:0000115,endothelial cell,2,M,3_8_M,-19.572182728721263,12.57316327629577,MAA000554,FALSE,NA
I22.MAA000599.3_8_M.1.1,Fat,BAT,endothelial cell,CL:0000115,endothelial cell,2,M,3_8_M,3.5956868351530313,6.534871287604253,MAA000599,FALSE,NA
I3.B002314.3_56_F.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_56_F,22.93211742828405,-13.660134759465924,B002314,FALSE,NA
I3.B002955.3_56_F.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_56_F,9.802620385282104,-18.79436363974537,B002955,FALSE,NA
I3.D043520.3_39_F.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_39_F,16.784897581054548,-16.981264262823025,D043520,FALSE,NA
I3.D045058.3_39_F.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_39_F,15.393896231596253,-6.652131292191832,D045058,FALSE,NA
I3.D045067.3_38_F.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_38_F,36.78605154178769,8.729114767427248,D045067,FALSE,NA
I3.MAA000388.3_11_M.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,M,3_11_M,-4.691575451611133,-26.135021509936223,MAA000388,FALSE,NA
I3.MAA000439.3_10_M.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,M,3_10_M,-11.863196765918838,-33.20115256841745,MAA000439,FALSE,NA
I3.MAA000510.3_8_M.1.1,Fat,SCAT,T cell,CL:0000084,NA,5,M,3_8_M,-34.856725804189914,2.199600675163869,MAA000510,TRUE,2
I3.MAA000531.3_8_M.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_8_M,35.001267709058205,9.423239668516404,MAA000531,FALSE,NA
I3.MAA000554.3_8_M.1.1,Fat,GAT,NA,NA,"NA",9,M,3_8_M,10.620787152656959,-54.994799742681664,MAA000554,FALSE,NA
I3.MAA000877.3_11_M.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_11_M,23.781985171638734,-2.2018197061518707,MAA000877,FALSE,NA
I3.MAA000913.3_9_M.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,M,3_9_M,-3.0484517715499275,-23.403930495612244,MAA000913,FALSE,NA
I3.MAA000934.3_9_M.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_9_M,12.571287563403054,-25.642414315763663,MAA000934,FALSE,NA
I4.B000127.3_38_F.1.1,Fat,SCAT,endothelial cell,CL:0000115,endothelial cell,2,F,3_38_F,-11.259909649140807,11.424871837676909,B000127,FALSE,NA
I4.B002954.3_56_F.1.1,Fat,SCAT,endothelial cell,CL:0000115,endothelial cell,2,F,3_56_F,-15.98446536935557,25.06486639753876,B002954,FALSE,NA
I4.D045064.3_38_F.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_38_F,23.856988537336548,-1.7903331094854458,D045064,FALSE,NA
I4.MAA000386.3_11_M.1.1,Fat,SCAT,B cell,CL:0000236,B cell,4,M,3_11_M,-22.618515713481873,-7.968716907305795,MAA000386,FALSE,NA
I4.MAA000388.3_11_M.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_11_M,18.141871604099638,-2.847467293638753,MAA000388,FALSE,NA
I4.MAA000439.3_10_M.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,M,3_10_M,-14.323675617094707,-33.116186299297,MAA000439,FALSE,NA
I4.MAA000510.3_8_M.1.1,Fat,SCAT,T cell,CL:0000084,NA,5,M,3_8_M,-42.80745892826839,-6.582072700459659,MAA000510,TRUE,2
I4.MAA000531.3_8_M.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_8_M,13.620115659031589,-7.9799912558934185,MAA000531,FALSE,NA
I4.MAA000554.3_8_M.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,M,3_8_M,-0.1489801537761468,-17.30607079973063,MAA000554,FALSE,NA
I4.MAA000556.3_9_M.1.1,Fat,BAT,endothelial cell,CL:0000115,endothelial cell,2,M,3_9_M,-9.649330553859363,16.84633640119345,MAA000556,FALSE,NA
I4.MAA000877.3_11_M.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_11_M,26.187025040936447,-4.627649187447226,MAA000877,FALSE,NA
I4.MAA000913.3_9_M.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,M,3_9_M,-1.5605541279358492,-26.83856616344928,MAA000913,FALSE,NA
I4.MAA000934.3_9_M.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_9_M,10.838219828314637,-6.673612700009715,MAA000934,FALSE,NA
I5.B001216.3_38_F.1.1,Fat,BAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_38_F,31.29778214486503,2.8072650410362288,B001216,FALSE,NA
I5.B002314.3_56_F.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_56_F,19.56495421877087,-4.102374069381622,B002314,FALSE,NA
I5.B002955.3_56_F.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,F,3_56_F,6.673720175856578,-25.261485146267372,B002955,FALSE,NA
I5.D045058.3_39_F.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,F,3_39_F,-1.4287686346053061,-27.66975820901194,D045058,FALSE,NA
I5.D045064.3_38_F.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_38_F,30.093788531129068,4.176671717495385,D045064,FALSE,NA
I5.D045067.3_38_F.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_38_F,31.558696223523867,-4.772937654816979,D045067,FALSE,NA
I5.MAA000385.3_10_M.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,M,3_10_M,-14.651934986213895,-36.93288593025626,MAA000385,FALSE,NA
I5.MAA000388.3_11_M.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,M,3_11_M,-3.054844423181954,-22.848377370937218,MAA000388,FALSE,NA
I5.MAA000439.3_10_M.1.1,Fat,GAT,NA,NA,"NA",9,M,3_10_M,9.637892028519223,-56.33517630448401,MAA000439,FALSE,NA
I5.MAA000510.3_8_M.1.1,Fat,SCAT,B cell,CL:0000236,B cell,4,M,3_8_M,-22.080912921314155,-11.906475639734715,MAA000510,FALSE,NA
