cell,tissue,subtissue,cell_ontology_class,cell_ontology_id,free_annotation,cluster.ids,mouse.sex,mouse.id,tSNE_1,tSNE_2,plate.barcode,subsetA,subsetA_cluster.ids
J6.MAA000615.3_10_M.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,0,M,3_10_M,-9.696238986299505,-24.542464054794667,MAA000615,FALSE,NA
J6.MAA000930.3_8_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,3,M,3_8_M,4.842789130179549,-29.92122504047575,MAA000930,FALSE,NA
J6.MAA000932.3_11_M.1.1,Brain_Non-Myeloid,Hippocampus,endothelial cell,CL:0000115,NA,1,M,3_11_M,-13.907698495677046,25.37650907989825,MAA000932,FALSE,NA
J6.MAA000935.3_8_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,0,M,3_8_M,-17.547719024243495,-16.578948455473803,MAA000935,FALSE,NA
J6.MAA000940.3_8_M.1.1,Brain_Non-Myeloid,Striatum,neuron,CL:0000540,inhibitory neurons,9,M,3_8_M,43.562441373200336,2.2378383613479973,MAA000940,FALSE,NA
J6.MAA000941.3_8_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,0,M,3_8_M,-5.471959770913415,-10.776415622561185,MAA000941,FALSE,NA
J6.MAA000944.3_9_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,0,M,3_9_M,-15.17672205964854,-22.37631591093985,MAA000944,FALSE,NA
J6.MAA000947.3_9_M.1.1,Brain_Non-Myeloid,Hippocampus,neuron,CL:0000540,excitatory neurons and some neuronal stem cells,6,M,3_9_M,31.115872780210815,-0.19408878934867563,MAA000947,FALSE,NA
J6.MAA001853.3_38_F.1.1,Brain_Non-Myeloid,Cerebellum,endothelial cell,CL:0000115,NA,1,F,3_38_F,-12.400364615914864,18.30713306579128,MAA001853,FALSE,NA
J7.MAA000538.3_8_M.1.1,Brain_Non-Myeloid,Cerebellum,oligodendrocyte,CL:0000128,NA,7,M,3_8_M,4.043609795025173,1.534398618290613,MAA000538,FALSE,NA
J7.MAA000615.3_10_M.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,0,M,3_10_M,-20.928047123464854,-6.477932527782746,MAA000615,FALSE,NA
J7.MAA000926.3_9_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,0,M,3_9_M,-12.102064905629605,-23.372761637893248,MAA000926,FALSE,NA
J7.MAA000932.3_11_M.1.1,Brain_Non-Myeloid,Hippocampus,endothelial cell,CL:0000115,NA,1,M,3_11_M,-16.09448483710505,26.571152185106165,MAA000932,FALSE,NA
J7.MAA000935.3_8_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,0,M,3_8_M,-11.887346493621633,-24.48182696217331,MAA000935,FALSE,NA
J7.MAA000941.3_8_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,0,M,3_8_M,-4.608892018179401,-11.254349334276883,MAA000941,FALSE,NA
J7.MAA000942.3_8_M.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,0,M,3_8_M,-4.893891755705536,-14.713596435172889,MAA000942,FALSE,NA
J7.MAA000944.3_9_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,0,M,3_9_M,-9.929140939691223,-13.132531715438693,MAA000944,FALSE,NA
J7.MAA001853.3_38_F.1.1,Brain_Non-Myeloid,Cerebellum,endothelial cell,CL:0000115,NA,1,F,3_38_F,-13.921156556998953,19.767436383446327,MAA001853,FALSE,NA
J8.MAA000560.3_10_M.1.1,Brain_Non-Myeloid,Cortex,astrocyte of the cerebral cortex,CL:0002605,NA,2,M,3_10_M,18.881047839093423,15.520793586228166,MAA000560,TRUE,1
J8.MAA000563.3_10_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,0,M,3_10_M,-8.505252306981703,-28.260080689367854,MAA000563,FALSE,NA
J8.MAA000638.3_9_M.1.1,Brain_Non-Myeloid,Cerebellum,neuron,CL:0000540,excitatory neurons and some neuronal stem cells,6,M,3_9_M,27.92635069485362,-2.446001409081965,MAA000638,FALSE,NA
J8.MAA000926.3_9_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,0,M,3_9_M,-16.653347194121764,-6.126375315498813,MAA000926,FALSE,NA
J8.MAA000930.3_8_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,0,M,3_8_M,-8.675196542801586,-5.447499315955303,MAA000930,FALSE,NA
J8.MAA000932.3_11_M.1.1,Brain_Non-Myeloid,Hippocampus,endothelial cell,CL:0000115,NA,1,M,3_11_M,-21.23560737461417,15.217708760982992,MAA000932,FALSE,NA
J8.MAA000935.3_8_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,0,M,3_8_M,-12.472838238002122,-18.582614710315966,MAA000935,FALSE,NA
J8.MAA000942.3_8_M.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,0,M,3_8_M,-3.6989543477442077,-11.511071756796829,MAA000942,FALSE,NA
J9.MAA000553.3_10_M.1.1,Brain_Non-Myeloid,Hippocampus,endothelial cell,CL:0000115,NA,5,M,3_10_M,-9.875114473153927,32.30265965590023,MAA000553,FALSE,NA
J9.MAA000560.3_10_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,0,M,3_10_M,-12.188447492361231,-2.2024004600264417,MAA000560,FALSE,NA
J9.MAA000563.3_10_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,0,M,3_10_M,-14.138039680329525,-12.244406956941031,MAA000563,FALSE,NA
J9.MAA000564.3_10_M.1.1,Brain_Non-Myeloid,Striatum,neuron,CL:0000540,inhibitory neurons,9,M,3_10_M,44.5760886031327,2.4092470460739186,MAA000564,FALSE,NA
J9.MAA000638.3_9_M.1.1,Brain_Non-Myeloid,Cerebellum,brain pericyte,CL:2000043,NA,8,M,3_9_M,2.580961473890245,20.69679831178086,MAA000638,FALSE,NA
J9.MAA000902.3_11_M.1.1,Brain_Non-Myeloid,Striatum,astrocyte of the cerebral cortex,CL:0002605,NA,2,M,3_11_M,10.264961870660448,8.339422634625686,MAA000902,TRUE,2
J9.MAA000926.3_9_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,0,M,3_9_M,-13.384038415089364,-23.191401579451334,MAA000926,FALSE,NA
J9.MAA000932.3_11_M.1.1,Brain_Non-Myeloid,Hippocampus,endothelial cell,CL:0000115,NA,5,M,3_11_M,-4.246131340926465,34.609753264512115,MAA000932,FALSE,NA
J9.MAA000935.3_8_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,3,M,3_8_M,-2.728979203577189,-23.04152269876487,MAA000935,FALSE,NA
J9.MAA000941.3_8_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,0,M,3_8_M,-12.654191236470101,-13.570822330398615,MAA000941,FALSE,NA
J9.MAA000944.3_9_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,0,M,3_9_M,-13.92380218483304,0.823049126710812,MAA000944,FALSE,NA
J9.MAA001894.3_39_F.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte precursor cell,CL:0002453,NA,4,F,3_39_F,17.416895829680488,-18.16308091307832,MAA001894,FALSE,NA
K1.MAA000538.3_8_M.1.1,Brain_Non-Myeloid,Cerebellum,oligodendrocyte,CL:0000128,NA,0,M,3_8_M,-8.130814288716788,-21.751733401259884,MAA000538,FALSE,NA
K1.MAA000550.3_10_M.1.1,Brain_Non-Myeloid,Hippocampus,endothelial cell,CL:0000115,NA,5,M,3_10_M,-8.242562659725232,34.6285629326942,MAA000550,FALSE,NA
K1.MAA000564.3_10_M.1.1,Brain_Non-Myeloid,Striatum,endothelial cell,CL:0000115,NA,1,M,3_10_M,-14.37858005041224,15.734513032717254,MAA000564,FALSE,NA
K1.MAA000923.3_9_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,0,M,3_9_M,-15.154442438090522,-18.73868040045259,MAA000923,FALSE,NA
K1.MAA000926.3_9_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,3,M,3_9_M,9.551425637907784,-28.048421848269868,MAA000926,FALSE,NA
K1.MAA000930.3_8_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,3,M,3_8_M,9.290558746765772,-28.956678998869812,MAA000930,FALSE,NA
K1.MAA000941.3_8_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,0,M,3_8_M,-4.26196136973818,-9.478772226722478,MAA000941,FALSE,NA
K1.MAA000944.3_9_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,0,M,3_9_M,-4.6784683894335615,-19.954647110584094,MAA000944,FALSE,NA
K1.MAA001853.3_38_F.1.1,Brain_Non-Myeloid,Cerebellum,endothelial cell,CL:0000115,NA,5,F,3_38_F,-5.963758514134561,30.735975069418245,MAA001853,FALSE,NA
K1.MAA001854.3_38_F.1.1,Brain_Non-Myeloid,Cerebellum,oligodendrocyte,CL:0000128,NA,0,F,3_38_F,-11.712778814366473,1.3714465628704968,MAA001854,FALSE,NA
K1.MAA001894.3_39_F.1.1,Brain_Non-Myeloid,Cortex,neuron,CL:0000540,excitatory neurons and some neuronal stem cells,6,F,3_39_F,18.48710262564129,-6.859335188908098,MAA001894,FALSE,NA
K10.B003277.3_39_F.1.1,Brain_Non-Myeloid,Hippocampus,neuron,CL:0000540,excitatory neurons and some neuronal stem cells,6,F,3_39_F,30.918185491833793,-0.17874164982076912,B003277,FALSE,NA
K10.MAA000424.3_11_M.1.1,Brain_Non-Myeloid,Cerebellum,Bergmann glial cell,CL:0000644,NA,2,M,3_11_M,25.415405539111884,17.357879792764926,MAA000424,TRUE,5
K10.MAA000553.3_10_M.1.1,Brain_Non-Myeloid,Hippocampus,endothelial cell,CL:0000115,NA,5,M,3_10_M,-5.527946509834976,35.6045233792614,MAA000553,FALSE,NA
K10.MAA000564.3_10_M.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,3,M,3_10_M,-5.477530015837698,-24.350384226320063,MAA000564,FALSE,NA
K10.MAA000615.3_10_M.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,0,M,3_10_M,-18.63237992835716,-6.4636221120670285,MAA000615,FALSE,NA
K10.MAA000925.3_9_M.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,0,M,3_9_M,-17.286491758284182,-11.350878446944936,MAA000925,FALSE,NA
K10.MAA000940.3_8_M.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,0,M,3_8_M,-15.474881747458308,-9.206368799644554,MAA000940,FALSE,NA
K10.MAA001894.3_39_F.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,0,F,3_39_F,-11.573001723510343,1.496567735986341,MAA001894,FALSE,NA
K11.MAA000553.3_10_M.1.1,Brain_Non-Myeloid,Hippocampus,endothelial cell,CL:0000115,NA,1,M,3_10_M,-13.355106310004807,27.274305498711247,MAA000553,FALSE,NA
K11.MAA000560.3_10_M.1.1,Brain_Non-Myeloid,Cortex,astrocyte of the cerebral cortex,CL:0002605,NA,2,M,3_10_M,16.40005979534337,12.735008100032388,MAA000560,TRUE,1
K11.MAA000564.3_10_M.1.1,Brain_Non-Myeloid,Striatum,endothelial cell,CL:0000115,NA,5,M,3_10_M,-9.374271920533063,31.225707726400596,MAA000564,FALSE,NA
K11.MAA000578.3_10_M.1.1,Brain_Non-Myeloid,Cerebellum,oligodendrocyte,CL:0000128,NA,3,M,3_10_M,0.47665443319531653,-27.524676914129277,MAA000578,FALSE,NA
K11.MAA000638.3_9_M.1.1,Brain_Non-Myeloid,Cerebellum,neuron,CL:0000540,excitatory neurons and some neuronal stem cells,6,M,3_9_M,28.242383280074645,-2.750711856738729,MAA000638,FALSE,NA
K11.MAA000641.3_9_M.1.1,Brain_Non-Myeloid,Cerebellum,Bergmann glial cell,CL:0000644,NA,2,M,3_9_M,25.29535184054994,17.242831394913875,MAA000641,TRUE,5
K11.MAA000902.3_11_M.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte precursor cell,CL:0002453,NA,4,M,3_11_M,17.39530536983858,-18.585422433629965,MAA000902,FALSE,NA
K11.MAA000923.3_9_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,0,M,3_9_M,-11.530587520834292,-21.31425342331672,MAA000923,FALSE,NA
K11.MAA000928.3_9_M.1.1,Brain_Non-Myeloid,Cerebellum,oligodendrocyte,CL:0000128,NA,3,M,3_9_M,-1.4518372329205773,-22.95099027149271,MAA000928,FALSE,NA
K11.MAA000932.3_11_M.1.1,Brain_Non-Myeloid,Hippocampus,endothelial cell,CL:0000115,NA,1,M,3_11_M,-20.144491864273988,20.126859780852147,MAA000932,FALSE,NA
K11.MAA000941.3_8_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,0,M,3_8_M,-5.0303757730301735,-15.307333550323197,MAA000941,FALSE,NA
K11.MAA000942.3_8_M.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,0,M,3_8_M,-5.869487880210292,-10.054561579856403,MAA000942,FALSE,NA
K11.MAA000944.3_9_M.1.1,Brain_Non-Myeloid,Cortex,endothelial cell,CL:0000115,NA,1,M,3_9_M,-20.71040375305409,16.060952396522687,MAA000944,FALSE,NA
K12.B000404.3_56_F.1.1,Brain_Non-Myeloid,Cerebellum,oligodendrocyte precursor cell,CL:0002453,NA,4,F,3_56_F,13.390185242683035,-16.15159588174962,B000404,FALSE,NA
K12.MAA000560.3_10_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,0,M,3_10_M,-10.260417384202793,-18.42305516560276,MAA000560,FALSE,NA
K12.MAA000581.3_10_M.1.1,Brain_Non-Myeloid,Cerebellum,endothelial cell,CL:0000115,NA,1,M,3_10_M,-22.843834031406587,17.65019554677165,MAA000581,FALSE,NA
K12.MAA000615.3_10_M.1.1,Brain_Non-Myeloid,Striatum,neuron,CL:0000540,inhibitory neurons,9,M,3_10_M,43.424726504445474,2.2881520994219042,MAA000615,FALSE,NA
K12.MAA000924.3_8_M.1.1,Brain_Non-Myeloid,Cerebellum,oligodendrocyte,CL:0000128,NA,7,M,3_8_M,0.7467485861831452,0.8146851296273785,MAA000924,FALSE,NA
K12.MAA000926.3_9_M.1.1,Brain_Non-Myeloid,Cortex,neuron,CL:0000540,excitatory neurons and some neuronal stem cells,6,M,3_9_M,31.804393050021805,-0.10299933494668727,MAA000926,FALSE,NA
K12.MAA000935.3_8_M.1.1,Brain_Non-Myeloid,Hippocampus,neuron,CL:0000540,excitatory neurons and some neuronal stem cells,6,M,3_8_M,16.691907995843223,-7.043791276545692,MAA000935,FALSE,NA
K12.MAA000941.3_8_M.1.1,Brain_Non-Myeloid,Hippocampus,endothelial cell,CL:0000115,NA,1,M,3_8_M,-11.454959983075717,25.2701356794948,MAA000941,FALSE,NA
K12.MAA000942.3_8_M.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,0,M,3_8_M,-4.316912725289108,-11.497467311967307,MAA000942,FALSE,NA
K12.MAA000944.3_9_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,3,M,3_9_M,8.51041282182872,-29.347956110242684,MAA000944,FALSE,NA
K12.MAA000947.3_9_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte precursor cell,CL:0002453,NA,4,M,3_9_M,22.4486792587397,-16.688434131344785,MAA000947,FALSE,NA
K13.MAA000550.3_10_M.1.1,Brain_Non-Myeloid,Hippocampus,astrocyte of the cerebral cortex,CL:0002605,NA,2,M,3_10_M,17.7043265126785,15.618148314373197,MAA000550,TRUE,1
K13.MAA000560.3_10_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,0,M,3_10_M,-16.49158113490652,-5.7005368090136015,MAA000560,FALSE,NA
K13.MAA000564.3_10_M.1.1,Brain_Non-Myeloid,Striatum,endothelial cell,CL:0000115,NA,5,M,3_10_M,-5.978975841544035,36.016931757679465,MAA000564,FALSE,NA
K13.MAA000581.3_10_M.1.1,Brain_Non-Myeloid,Cerebellum,endothelial cell,CL:0000115,NA,1,M,3_10_M,-19.93422930469633,21.92934743165045,MAA000581,FALSE,NA
K13.MAA000615.3_10_M.1.1,Brain_Non-Myeloid,Striatum,neuron,CL:0000540,inhibitory neurons,9,M,3_10_M,42.286838730679,2.8564946575080983,MAA000615,FALSE,NA
K13.MAA000638.3_9_M.1.1,Brain_Non-Myeloid,Cerebellum,oligodendrocyte,CL:0000128,NA,7,M,3_9_M,0.8698745123768045,-0.5838623965694126,MAA000638,FALSE,NA
K13.MAA000926.3_9_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,0,M,3_9_M,-11.975135153679279,-24.413701704097633,MAA000926,FALSE,NA
K13.MAA000930.3_8_M.1.1,Brain_Non-Myeloid,Cortex,astrocyte of the cerebral cortex,CL:0002605,NA,2,M,3_8_M,19.290707554980113,21.71269803894401,MAA000930,TRUE,4
K13.MAA000935.3_8_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,3,M,3_8_M,-4.210814377591324,-27.90991294021117,MAA000935,FALSE,NA
K13.MAA000941.3_8_M.1.1,Brain_Non-Myeloid,Hippocampus,endothelial cell,CL:0000115,NA,1,M,3_8_M,-15.750657704383432,16.80078063131632,MAA000941,FALSE,NA
K13.MAA000942.3_8_M.1.1,Brain_Non-Myeloid,Striatum,neuron,CL:0000540,inhibitory neurons,9,M,3_8_M,45.47262399522023,1.816635725436703,MAA000942,FALSE,NA
K13.MAA000944.3_9_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,0,M,3_9_M,-10.801879689136145,-28.223150512912493,MAA000944,FALSE,NA
K13.MAA001894.3_39_F.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,3,F,3_39_F,-4.817458680085564,-22.425439312065485,MAA001894,FALSE,NA
K14.B003728.3_56_F.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte precursor cell,CL:0002453,NA,4,F,3_56_F,17.4517191598752,-18.02135549809852,B003728,FALSE,NA
K14.MAA000550.3_10_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,3,M,3_10_M,9.132931747785573,-28.932583309655975,MAA000550,FALSE,NA
K14.MAA000560.3_10_M.1.1,Brain_Non-Myeloid,Cortex,astrocyte of the cerebral cortex,CL:0002605,NA,2,M,3_10_M,11.54962978632864,7.792678300870244,MAA000560,TRUE,2
K14.MAA000564.3_10_M.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,0,M,3_10_M,-14.340409730531196,-7.373653526008595,MAA000564,FALSE,NA
K14.MAA000581.3_10_M.1.1,Brain_Non-Myeloid,Cerebellum,endothelial cell,CL:0000115,NA,1,M,3_10_M,-20.246202559454396,18.754322769087597,MAA000581,FALSE,NA
K14.MAA000926.3_9_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,3,M,3_9_M,-7.282829048681653,-29.9867009520873,MAA000926,FALSE,NA
K14.MAA000930.3_8_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,0,M,3_8_M,-18.83526110542911,-11.823711056657979,MAA000930,FALSE,NA
K14.MAA000932.3_11_M.1.1,Brain_Non-Myeloid,Hippocampus,brain pericyte,CL:2000043,NA,8,M,3_11_M,5.644018915677161,22.300019649364952,MAA000932,FALSE,NA
K14.MAA000942.3_8_M.1.1,Brain_Non-Myeloid,Striatum,endothelial cell,CL:0000115,NA,5,M,3_8_M,-4.680879389553333,31.07719781831125,MAA000942,FALSE,NA
K14.MAA001894.3_39_F.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,0,F,3_39_F,-12.134629079385284,-15.330512311711662,MAA001894,FALSE,NA
K15.B001688.3_38_F.1.1,Brain_Non-Myeloid,Hippocampus,endothelial cell,CL:0000115,NA,1,F,3_38_F,-18.731650129265425,21.451395507887508,B001688,FALSE,NA
K15.B003728.3_56_F.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,0,F,3_56_F,-6.577968627054181,2.029238580936429,B003728,FALSE,NA
K15.MAA000560.3_10_M.1.1,Brain_Non-Myeloid,Cortex,astrocyte of the cerebral cortex,CL:0002605,NA,2,M,3_10_M,17.14378836061028,17.194977367048065,MAA000560,TRUE,1
K15.MAA000564.3_10_M.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,0,M,3_10_M,-20.549798765559533,-6.502440110586675,MAA000564,FALSE,NA
K15.MAA000581.3_10_M.1.1,Brain_Non-Myeloid,Cerebellum,endothelial cell,CL:0000115,NA,1,M,3_10_M,-24.070808855620783,8.53588622833059,MAA000581,FALSE,NA
K15.MAA000638.3_9_M.1.1,Brain_Non-Myeloid,Cerebellum,oligodendrocyte,CL:0000128,NA,7,M,3_9_M,-1.1495233429484293,2.467765742688971,MAA000638,FALSE,NA
K15.MAA000902.3_11_M.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,0,M,3_11_M,-6.901482469239447,-18.893249795646653,MAA000902,FALSE,NA
K15.MAA000923.3_9_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,3,M,3_9_M,-0.7913807458867907,-28.7375693888076,MAA000923,FALSE,NA
K15.MAA000926.3_9_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,0,M,3_9_M,-16.42417882179877,-21.76553697236318,MAA000926,FALSE,NA
K15.MAA000928.3_9_M.1.1,Brain_Non-Myeloid,Cerebellum,oligodendrocyte,CL:0000128,NA,7,M,3_9_M,4.614459154726844,1.178986303660742,MAA000928,FALSE,NA
K15.MAA000935.3_8_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,3,M,3_8_M,-1.3343455015914052,-27.728095953569653,MAA000935,FALSE,NA
K15.MAA000940.3_8_M.1.1,Brain_Non-Myeloid,Striatum,neuron,CL:0000540,inhibitory neurons,9,M,3_8_M,41.59052828371588,2.7038022895460108,MAA000940,FALSE,NA
K15.MAA000941.3_8_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte precursor cell,CL:0002453,NA,4,M,3_8_M,19.124346745735586,-18.25722506701201,MAA000941,FALSE,NA
K15.MAA000947.3_9_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte precursor cell,CL:0002453,NA,4,M,3_9_M,21.853927332742444,-16.098612595131236,MAA000947,FALSE,NA
K16.B003728.3_56_F.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,0,F,3_56_F,-7.158942579481269,-22.112063778745295,B003728,FALSE,NA
K16.MAA000560.3_10_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,0,M,3_10_M,-16.537780162009856,-6.413186866645078,MAA000560,FALSE,NA
K16.MAA000564.3_10_M.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,3,M,3_10_M,-3.8439788069525367,-27.05945061974717,MAA000564,FALSE,NA
K16.MAA000581.3_10_M.1.1,Brain_Non-Myeloid,Cerebellum,brain pericyte,CL:2000043,NA,8,M,3_10_M,8.143818667895037,26.06680343165404,MAA000581,FALSE,NA
K16.MAA000638.3_9_M.1.1,Brain_Non-Myeloid,Cerebellum,neuron,CL:0000540,excitatory neurons and some neuronal stem cells,6,M,3_9_M,30.16840757168282,-6.649732197940338,MAA000638,FALSE,NA
K16.MAA000923.3_9_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,3,M,3_9_M,-0.9856998686746808,-29.524638960182806,MAA000923,FALSE,NA
K16.MAA000926.3_9_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,3,M,3_9_M,-1.61403852619673,-31.023652577538442,MAA000926,FALSE,NA
K16.MAA000930.3_8_M.1.1,Brain_Non-Myeloid,Cortex,neuron,CL:0000540,excitatory neurons and some neuronal stem cells,6,M,3_8_M,35.90102567531509,1.7626412258022963,MAA000930,FALSE,NA
K16.MAA000944.3_9_M.1.1,Brain_Non-Myeloid,Cortex,astrocyte of the cerebral cortex,CL:0002605,NA,2,M,3_9_M,22.314827076408317,19.077602853067212,MAA000944,TRUE,3
K17.B003728.3_56_F.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,0,F,3_56_F,-6.503184682753035,2.2002052637195484,B003728,FALSE,NA
K17.MAA000424.3_11_M.1.1,Brain_Non-Myeloid,Cerebellum,neuron,CL:0000540,excitatory neurons and some neuronal stem cells,6,M,3_11_M,30.87349858188423,-7.292986400618008,MAA000424,FALSE,NA
K17.MAA000560.3_10_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,3,M,3_10_M,-3.6875017380035415,-25.34734829258204,MAA000560,FALSE,NA
K17.MAA000578.3_10_M.1.1,Brain_Non-Myeloid,Cerebellum,oligodendrocyte,CL:0000128,NA,0,M,3_10_M,-10.673959810959458,-9.61433587315075,MAA000578,FALSE,NA
K17.MAA000581.3_10_M.1.1,Brain_Non-Myeloid,Cerebellum,neuron,CL:0000540,excitatory neurons and some neuronal stem cells,6,M,3_10_M,16.34811135938164,-6.6115856337931005,MAA000581,FALSE,NA
K17.MAA000926.3_9_M.1.1,Brain_Non-Myeloid,Cortex,endothelial cell,CL:0000115,NA,1,M,3_9_M,-12.601848969214506,26.77789696795951,MAA000926,FALSE,NA
K17.MAA000940.3_8_M.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,0,M,3_8_M,-5.059804944757435,-17.09614067260473,MAA000940,FALSE,NA
K17.MAA000942.3_8_M.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,0,M,3_8_M,-5.500914292585486,-11.983401384035009,MAA000942,FALSE,NA
K17.MAA000947.3_9_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte precursor cell,CL:0002453,NA,4,M,3_9_M,18.98623611777288,-17.542308527872116,MAA000947,FALSE,NA
K18.B003274.3_38_F.1.1,Brain_Non-Myeloid,Striatum,astrocyte of the cerebral cortex,CL:0002605,NA,2,F,3_38_F,16.784817822945147,12.347891963483804,B003274,TRUE,1
K18.B003277.3_39_F.1.1,Brain_Non-Myeloid,Hippocampus,astrocyte of the cerebral cortex,CL:0002605,NA,2,F,3_39_F,17.420067444007994,14.16262120631321,B003277,TRUE,1
K18.MAA000560.3_10_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,3,M,3_10_M,2.0912158039247895,-23.09277496083913,MAA000560,FALSE,NA
K18.MAA000581.3_10_M.1.1,Brain_Non-Myeloid,Cerebellum,neuron,CL:0000540,excitatory neurons and some neuronal stem cells,6,M,3_10_M,29.992026725553032,-6.428159373419769,MAA000581,FALSE,NA
