"","plate.barcode","cell_ontology_class","cell_ontology_id"
"O22.MAA000589.3_9_M.1.1","MAA000589","endothelial cell","CL:0000115"
"O22.MAA000919.3_10_M.1.1","MAA000919","endothelial cell","CL:0000115"
"O22.MAA000920.3_11_M.1.1","MAA000920","fibroblast","CL:0000057"
"O3.B000412.3_56_F.1.1","B000412","endothelial cell","CL:0000115"
"O3.B000634.3_56_F.1.1","B000634","fibroblast","CL:0000057"
"O3.B000636.3_56_F.1.1","B000636","endothelial cell","CL:0000115"
"O3.B002010.3_39_F.1.1","B002010","endothelial cell","CL:0000115"
"O3.B002421.3_39_F.1.1","B002421","fibroblast","CL:0000057"
"O3.B002427.3_39_F.1.1","B002427","fibroblast","CL:0000057"
"O3.B002428.3_38_F.1.1","B002428","leukocyte","CL:0000738"
"O3.MAA000398.3_9_M.1.1","MAA000398","fibroblast","CL:0000057"
"O3.MAA000399.3_9_M.1.1","MAA000399","endothelial cell","CL:0000115"
"O3.MAA000400.3_8_M.1.1","MAA000400","fibroblast","CL:0000057"
"O3.MAA000586.3_8_M.1.1","MAA000586","endothelial cell","CL:0000115"
"O3.MAA000587.3_8_M.1.1","MAA000587","fibroblast","CL:0000057"
"O3.MAA000918.3_10_M.1.1","MAA000918","leukocyte","CL:0000738"
"O3.MAA000919.3_10_M.1.1","MAA000919","smooth muscle cell","CL:0000192"
"O4.B000412.3_56_F.1.1","B000412","fibroblast","CL:0000057"
"O4.B000633.3_56_F.1.1","B000633","fibroblast","CL:0000057"
"O4.B000634.3_56_F.1.1","B000634","fibroblast","CL:0000057"
"O4.B002010.3_39_F.1.1","B002010","fibroblast","CL:0000057"
"O4.B002011.3_38_F.1.1","B002011","fibroblast","CL:0000057"
"O4.B002423.3_39_F.1.1","B002423","endothelial cell","CL:0000115"
"O4.B002427.3_39_F.1.1","B002427","fibroblast","CL:0000057"
"O4.B002428.3_38_F.1.1","B002428","fibroblast","CL:0000057"
"O4.MAA000399.3_9_M.1.1","MAA000399","endothelial cell","CL:0000115"
"O4.MAA000586.3_8_M.1.1","MAA000586","fibroblast","CL:0000057"
"O4.MAA000917.3_11_M.1.1","MAA000917","smooth muscle cell","CL:0000192"
"O4.MAA000919.3_10_M.1.1","MAA000919","endothelial cell","CL:0000115"
"O4.MAA000936.3_9_M.1.1","MAA000936","leukocyte","CL:0000738"
"O5.B000636.3_56_F.1.1","B000636","endothelial cell","CL:0000115"
"O5.B002010.3_39_F.1.1","B002010","endothelial cell","CL:0000115"
"O5.B002423.3_39_F.1.1","B002423","fibroblast","CL:0000057"
"O5.B002427.3_39_F.1.1","B002427","fibroblast","CL:0000057"
"O5.MAA000398.3_9_M.1.1","MAA000398","endothelial cell","CL:0000115"
"O5.MAA000399.3_9_M.1.1","MAA000399","endothelial cell","CL:0000115"
"O5.MAA000452.3_8_M.1.1","MAA000452","fibroblast","CL:0000057"
"O5.MAA000587.3_8_M.1.1","MAA000587","endothelial cell","CL:0000115"
"O5.MAA000899.3_10_M.1.1","MAA000899","leukocyte","CL:0000738"
"O5.MAA000903.3_11_M.1.1","MAA000903","leukocyte","CL:0000738"
"O5.MAA000919.3_10_M.1.1","MAA000919","endothelial cell","CL:0000115"
"O5.MAA000920.3_11_M.1.1","MAA000920","fibroblast","CL:0000057"
"O6.B000633.3_56_F.1.1","B000633","fibroblast","CL:0000057"
"O6.B000634.3_56_F.1.1","B000634","fibroblast","CL:0000057"
"O6.B002010.3_39_F.1.1","B002010","fibroblast","CL:0000057"
"O6.B002011.3_38_F.1.1","B002011","fibroblast","CL:0000057"
"O6.B002421.3_39_F.1.1","B002421","fibroblast","CL:0000057"
"O6.B002423.3_39_F.1.1","B002423","endothelial cell","CL:0000115"
"O6.B002427.3_39_F.1.1","B002427","cardiac muscle cell","CL:0000746"
"O6.B002428.3_38_F.1.1","B002428","fibroblast","CL:0000057"
"O6.MAA000399.3_9_M.1.1","MAA000399","endothelial cell","CL:0000115"
"O6.MAA000452.3_8_M.1.1","MAA000452","endothelial cell","CL:0000115"
"O6.MAA000586.3_8_M.1.1","MAA000586","endothelial cell","CL:0000115"
"O6.MAA000899.3_10_M.1.1","MAA000899","endothelial cell","CL:0000115"
"O6.MAA000903.3_11_M.1.1","MAA000903","endothelial cell","CL:0000115"
"O6.MAA000919.3_10_M.1.1","MAA000919","smooth muscle cell","CL:0000192"
"O6.MAA000920.3_11_M.1.1","MAA000920","endocardial cell","CL:0002350"
"O6.MAA000936.3_9_M.1.1","MAA000936","fibroblast","CL:0000057"
"O7.B000634.3_56_F.1.1","B000634","endothelial cell","CL:0000115"
"O7.B002010.3_39_F.1.1","B002010","endocardial cell","CL:0002350"
"O7.B002011.3_38_F.1.1","B002011","fibroblast","CL:0000057"
"O7.B002423.3_39_F.1.1","B002423","fibroblast","CL:0000057"
"O7.B002427.3_39_F.1.1","B002427","fibroblast","CL:0000057"
"O7.MAA000399.3_9_M.1.1","MAA000399","endothelial cell","CL:0000115"
"O7.MAA000452.3_8_M.1.1","MAA000452","fibroblast","CL:0000057"
"O7.MAA000586.3_8_M.1.1","MAA000586","fibroblast","CL:0000057"
"O7.MAA000918.3_10_M.1.1","MAA000918","fibroblast","CL:0000057"
"O7.MAA000919.3_10_M.1.1","MAA000919","fibroblast","CL:0000057"
"O7.MAA000920.3_11_M.1.1","MAA000920","smooth muscle cell","CL:0000192"
"O7.MAA000936.3_9_M.1.1","MAA000936","fibroblast","CL:0000057"
"O8.B000412.3_56_F.1.1","B000412","endothelial cell","CL:0000115"
"O8.B000633.3_56_F.1.1","B000633","fibroblast","CL:0000057"
"O8.B000634.3_56_F.1.1","B000634","endocardial cell","CL:0002350"
"O8.B002010.3_39_F.1.1","B002010","fibroblast","CL:0000057"
"O8.B002011.3_38_F.1.1","B002011","fibroblast","CL:0000057"
"O8.B002421.3_39_F.1.1","B002421","endothelial cell","CL:0000115"
"O8.B002423.3_39_F.1.1","B002423","endocardial cell","CL:0002350"
"O8.B002427.3_39_F.1.1","B002427","fibroblast","CL:0000057"
"O8.B002428.3_38_F.1.1","B002428","fibroblast","CL:0000057"
"O8.MAA000399.3_9_M.1.1","MAA000399","endothelial cell","CL:0000115"
"O8.MAA000400.3_8_M.1.1","MAA000400","fibroblast","CL:0000057"
"O8.MAA000589.3_9_M.1.1","MAA000589","endothelial cell","CL:0000115"
"O8.MAA000919.3_10_M.1.1","MAA000919","smooth muscle cell","CL:0000192"
"O9.B000634.3_56_F.1.1","B000634","endothelial cell","CL:0000115"
"O9.B002010.3_39_F.1.1","B002010","fibroblast","CL:0000057"
"O9.B002011.3_38_F.1.1","B002011","fibroblast","CL:0000057"
"O9.B002423.3_39_F.1.1","B002423","leukocyte","CL:0000738"
"O9.B002427.3_39_F.1.1","B002427","endocardial cell","CL:0002350"
"O9.MAA000398.3_9_M.1.1","MAA000398","fibroblast","CL:0000057"
"O9.MAA000399.3_9_M.1.1","MAA000399","fibroblast","CL:0000057"
"O9.MAA000586.3_8_M.1.1","MAA000586","fibroblast","CL:0000057"
"O9.MAA000587.3_8_M.1.1","MAA000587","endothelial cell","CL:0000115"
"O9.MAA000898.3_11_M.1.1","MAA000898","endothelial cell","CL:0000115"
"O9.MAA000901.3_10_M.1.1","MAA000901","fibroblast","CL:0000057"
"O9.MAA000920.3_11_M.1.1","MAA000920","fibroblast","CL:0000057"
"O9.MAA000936.3_9_M.1.1","MAA000936","fibroblast","CL:0000057"
"P1.B000633.3_56_F.1.1","B000633","fibroblast","CL:0000057"
"P1.B002010.3_39_F.1.1","B002010","fibroblast","CL:0000057"
"P1.B002011.3_38_F.1.1","B002011","endocardial cell","CL:0002350"
"P1.B002421.3_39_F.1.1","B002421","endothelial cell","CL:0000115"
"P1.B002423.3_39_F.1.1","B002423","fibroblast","CL:0000057"
"P1.B002427.3_39_F.1.1","B002427","fibroblast","CL:0000057"
"P1.B002428.3_38_F.1.1","B002428","fibroblast","CL:0000057"
"P1.B002429.3_38_F.1.1","B002429","endothelial cell","CL:0000115"
"P1.MAA000400.3_8_M.1.1","MAA000400","fibroblast","CL:0000057"
"P1.MAA000903.3_11_M.1.1","MAA000903","smooth muscle cell","CL:0000192"
"P10.B000633.3_56_F.1.1","B000633","fibroblast","CL:0000057"
"P10.B002010.3_39_F.1.1","B002010","fibroblast","CL:0000057"
"P10.B002011.3_38_F.1.1","B002011","fibroblast","CL:0000057"
"P10.B002423.3_39_F.1.1","B002423","endothelial cell","CL:0000115"
"P10.B002427.3_39_F.1.1","B002427","fibroblast","CL:0000057"
"P10.B002428.3_38_F.1.1","B002428","fibroblast","CL:0000057"
"P10.MAA000399.3_9_M.1.1","MAA000399","endothelial cell","CL:0000115"
"P10.MAA000400.3_8_M.1.1","MAA000400","fibroblast","CL:0000057"
"P10.MAA000452.3_8_M.1.1","MAA000452","endothelial cell","CL:0000115"
"P10.MAA000898.3_11_M.1.1","MAA000898","fibroblast","CL:0000057"
"P10.MAA000903.3_11_M.1.1","MAA000903","fibroblast","CL:0000057"
"P10.MAA000918.3_10_M.1.1","MAA000918","fibroblast","CL:0000057"
"P10.MAA000919.3_10_M.1.1","MAA000919","endothelial cell","CL:0000115"
"P11.B000633.3_56_F.1.1","B000633","endothelial cell","CL:0000115"
"P11.B002010.3_39_F.1.1","B002010","fibroblast","CL:0000057"
"P11.B002011.3_38_F.1.1","B002011","fibroblast","CL:0000057"
"P11.B002427.3_39_F.1.1","B002427","fibroblast","CL:0000057"
"P11.B002428.3_38_F.1.1","B002428","fibroblast","CL:0000057"
"P11.MAA000400.3_8_M.1.1","MAA000400","endothelial cell","CL:0000115"
"P11.MAA000586.3_8_M.1.1","MAA000586","leukocyte","CL:0000738"
"P11.MAA000589.3_9_M.1.1","MAA000589","fibroblast","CL:0000057"
"P11.MAA000898.3_11_M.1.1","MAA000898","endothelial cell","CL:0000115"
"P11.MAA000903.3_11_M.1.1","MAA000903","endothelial cell","CL:0000115"
"P11.MAA000919.3_10_M.1.1","MAA000919","cardiac muscle cell","CL:0000746"
"P11.MAA000936.3_9_M.1.1","MAA000936","leukocyte","CL:0000738"
"P12.B000633.3_56_F.1.1","B000633","fibroblast","CL:0000057"
"P12.B000636.3_56_F.1.1","B000636","endothelial cell","CL:0000115"
"P12.B002010.3_39_F.1.1","B002010","leukocyte","CL:0000738"
"P12.B002011.3_38_F.1.1","B002011","fibroblast","CL:0000057"
"P12.B002423.3_39_F.1.1","B002423","fibroblast","CL:0000057"
"P12.B002427.3_39_F.1.1","B002427","fibroblast","CL:0000057"
"P12.B002428.3_38_F.1.1","B002428","fibroblast","CL:0000057"
"P12.MAA000399.3_9_M.1.1","MAA000399","fibroblast","CL:0000057"
"P12.MAA000400.3_8_M.1.1","MAA000400","fibroblast","CL:0000057"
"P12.MAA000587.3_8_M.1.1","MAA000587","endothelial cell","CL:0000115"
"P12.MAA000589.3_9_M.1.1","MAA000589","fibroblast","CL:0000057"
"P12.MAA000901.3_10_M.1.1","MAA000901","leukocyte","CL:0000738"
"P12.MAA000903.3_11_M.1.1","MAA000903","leukocyte","CL:0000738"
"P12.MAA000919.3_10_M.1.1","MAA000919","smooth muscle cell","CL:0000192"
"P12.MAA000920.3_11_M.1.1","MAA000920","fibroblast","CL:0000057"
"P12.MAA000936.3_9_M.1.1","MAA000936","leukocyte","CL:0000738"
"P13.B000633.3_56_F.1.1","B000633","fibroblast","CL:0000057"
"P13.B000636.3_56_F.1.1","B000636","leukocyte","CL:0000738"
"P13.B002010.3_39_F.1.1","B002010","fibroblast","CL:0000057"
"P13.B002011.3_38_F.1.1","B002011","fibroblast","CL:0000057"
"P13.B002423.3_39_F.1.1","B002423","endothelial cell","CL:0000115"
"P13.B002427.3_39_F.1.1","B002427","fibroblast","CL:0000057"
"P13.B002428.3_38_F.1.1","B002428","fibroblast","CL:0000057"
"P13.MAA000400.3_8_M.1.1","MAA000400","smooth muscle cell","CL:0000192"
"P13.MAA000586.3_8_M.1.1","MAA000586","leukocyte","CL:0000738"
"P13.MAA000903.3_11_M.1.1","MAA000903","fibroblast","CL:0000057"
"P13.MAA000919.3_10_M.1.1","MAA000919","fibroblast","CL:0000057"
"P13.MAA000920.3_11_M.1.1","MAA000920","fibroblast","CL:0000057"
"P14.B000636.3_56_F.1.1","B000636","endothelial cell","CL:0000115"
"P14.B002010.3_39_F.1.1","B002010","fibroblast","CL:0000057"
"P14.B002011.3_38_F.1.1","B002011","fibroblast","CL:0000057"
"P14.B002427.3_39_F.1.1","B002427","fibroblast","CL:0000057"
"P14.B002428.3_38_F.1.1","B002428","fibroblast","CL:0000057"
"P14.MAA000399.3_9_M.1.1","MAA000399","endothelial cell","CL:0000115"
"P14.MAA000452.3_8_M.1.1","MAA000452","fibroblast","CL:0000057"
"P14.MAA000586.3_8_M.1.1","MAA000586","fibroblast","CL:0000057"
"P14.MAA000919.3_10_M.1.1","MAA000919","endothelial cell","CL:0000115"
"P14.MAA000936.3_9_M.1.1","MAA000936","fibroblast","CL:0000057"
"P15.B000633.3_56_F.1.1","B000633","fibroblast","CL:0000057"
"P15.B000634.3_56_F.1.1","B000634","endocardial cell","CL:0002350"
"P15.B000636.3_56_F.1.1","B000636","endothelial cell","CL:0000115"
"P15.B002010.3_39_F.1.1","B002010","fibroblast","CL:0000057"
"P15.B002011.3_38_F.1.1","B002011","fibroblast","CL:0000057"
"P15.B002421.3_39_F.1.1","B002421","endothelial cell","CL:0000115"
"P15.B002423.3_39_F.1.1","B002423","endothelial cell","CL:0000115"
"P15.B002427.3_39_F.1.1","B002427","fibroblast","CL:0000057"
"P15.B002428.3_38_F.1.1","B002428","fibroblast","CL:0000057"
"P15.MAA000398.3_9_M.1.1","MAA000398","fibroblast","CL:0000057"
"P15.MAA000399.3_9_M.1.1","MAA000399","fibroblast","CL:0000057"
"P15.MAA000586.3_8_M.1.1","MAA000586","smooth muscle cell","CL:0000192"
"P15.MAA000589.3_9_M.1.1","MAA000589","leukocyte","CL:0000738"
"P15.MAA000898.3_11_M.1.1","MAA000898","leukocyte","CL:0000738"
"P16.B000412.3_56_F.1.1","B000412","endothelial cell","CL:0000115"
"P16.B000633.3_56_F.1.1","B000633","endocardial cell","CL:0002350"
"P16.B000636.3_56_F.1.1","B000636","endothelial cell","CL:0000115"
"P16.B002010.3_39_F.1.1","B002010","endothelial cell","CL:0000115"
"P16.B002011.3_38_F.1.1","B002011","fibroblast","CL:0000057"
"P16.B002423.3_39_F.1.1","B002423","endothelial cell","CL:0000115"
"P16.B002427.3_39_F.1.1","B002427","fibroblast","CL:0000057"
"P16.B002428.3_38_F.1.1","B002428","endocardial cell","CL:0002350"
"P16.MAA000399.3_9_M.1.1","MAA000399","endothelial cell","CL:0000115"
"P16.MAA000586.3_8_M.1.1","MAA000586","endocardial cell","CL:0002350"
"P16.MAA000899.3_10_M.1.1","MAA000899","leukocyte","CL:0000738"
"P16.MAA000903.3_11_M.1.1","MAA000903","fibroblast","CL:0000057"
"P16.MAA000919.3_10_M.1.1","MAA000919","fibroblast","CL:0000057"
"P17.B000633.3_56_F.1.1","B000633","fibroblast","CL:0000057"
"P17.B000634.3_56_F.1.1","B000634","fibroblast","CL:0000057"
"P17.B000636.3_56_F.1.1","B000636","endothelial cell","CL:0000115"
"P17.B002010.3_39_F.1.1","B002010","leukocyte","CL:0000738"
"P17.B002011.3_38_F.1.1","B002011","fibroblast","CL:0000057"
"P17.B002421.3_39_F.1.1","B002421","endothelial cell","CL:0000115"
"P17.B002423.3_39_F.1.1","B002423","fibroblast","CL:0000057"
"P17.B002427.3_39_F.1.1","B002427","fibroblast","CL:0000057"
"P17.B002429.3_38_F.1.1","B002429","endothelial cell","CL:0000115"
"P17.MAA000398.3_9_M.1.1","MAA000398","endothelial cell","CL:0000115"
"P17.MAA000589.3_9_M.1.1","MAA000589","smooth muscle cell","CL:0000192"
"P17.MAA000903.3_11_M.1.1","MAA000903","fibroblast","CL:0000057"
"P17.MAA000918.3_10_M.1.1","MAA000918","smooth muscle cell","CL:0000192"
"P17.MAA000920.3_11_M.1.1","MAA000920","endothelial cell","CL:0000115"
"P17.MAA000936.3_9_M.1.1","MAA000936","fibroblast","CL:0000057"
"P18.B000412.3_56_F.1.1","B000412","endothelial cell","CL:0000115"
"P18.B000633.3_56_F.1.1","B000633","smooth muscle cell","CL:0000192"
"P18.B000634.3_56_F.1.1","B000634","cardiac muscle cell","CL:0000746"
"P18.B002010.3_39_F.1.1","B002010","fibroblast","CL:0000057"
"P18.B002011.3_38_F.1.1","B002011","fibroblast","CL:0000057"
"P18.B002427.3_39_F.1.1","B002427","fibroblast","CL:0000057"
"P18.B002428.3_38_F.1.1","B002428","endothelial cell","CL:0000115"
"P18.B002429.3_38_F.1.1","B002429","smooth muscle cell","CL:0000192"
"P18.MAA000398.3_9_M.1.1","MAA000398","endothelial cell","CL:0000115"
"P18.MAA000399.3_9_M.1.1","MAA000399","endothelial cell","CL:0000115"
"P18.MAA000452.3_8_M.1.1","MAA000452","leukocyte","CL:0000738"
"P18.MAA000586.3_8_M.1.1","MAA000586","endocardial cell","CL:0002350"
"P18.MAA000587.3_8_M.1.1","MAA000587","endothelial cell","CL:0000115"
"P18.MAA000898.3_11_M.1.1","MAA000898","leukocyte","CL:0000738"
"P18.MAA000899.3_10_M.1.1","MAA000899","endocardial cell","CL:0002350"
"P18.MAA000903.3_11_M.1.1","MAA000903","fibroblast","CL:0000057"
"P18.MAA000919.3_10_M.1.1","MAA000919","endothelial cell","CL:0000115"
"P18.MAA000920.3_11_M.1.1","MAA000920","endothelial cell","CL:0000115"
"P19.B000633.3_56_F.1.1","B000633","smooth muscle cell","CL:0000192"
"P19.B000634.3_56_F.1.1","B000634","endothelial cell","CL:0000115"
"P19.B002010.3_39_F.1.1","B002010","fibroblast","CL:0000057"
"P19.B002011.3_38_F.1.1","B002011","fibroblast","CL:0000057"
"P19.B002423.3_39_F.1.1","B002423","fibroblast","CL:0000057"
"P19.B002427.3_39_F.1.1","B002427","fibroblast","CL:0000057"
"P19.B002428.3_38_F.1.1","B002428","fibroblast","CL:0000057"
"P19.MAA000398.3_9_M.1.1","MAA000398","smooth muscle cell","CL:0000192"
"P19.MAA000400.3_8_M.1.1","MAA000400","fibroblast","CL:0000057"
"P19.MAA000452.3_8_M.1.1","MAA000452","fibroblast","CL:0000057"
"P19.MAA000586.3_8_M.1.1","MAA000586","leukocyte","CL:0000738"
"P19.MAA000899.3_10_M.1.1","MAA000899","fibroblast","CL:0000057"
"P19.MAA000919.3_10_M.1.1","MAA000919","leukocyte","CL:0000738"
"P19.MAA000920.3_11_M.1.1","MAA000920","fibroblast","CL:0000057"
"P2.B000634.3_56_F.1.1","B000634","fibroblast","CL:0000057"
"P2.B000636.3_56_F.1.1","B000636","leukocyte","CL:0000738"
"P2.B002010.3_39_F.1.1","B002010","fibroblast","CL:0000057"
"P2.B002011.3_38_F.1.1","B002011","fibroblast","CL:0000057"
"P2.B002421.3_39_F.1.1","B002421","endothelial cell","CL:0000115"
"P2.B002423.3_39_F.1.1","B002423","endothelial cell","CL:0000115"
"P2.B002427.3_39_F.1.1","B002427","fibroblast","CL:0000057"
"P2.B002428.3_38_F.1.1","B002428","fibroblast","CL:0000057"
"P2.B002429.3_38_F.1.1","B002429","endothelial cell","CL:0000115"
"P2.MAA000399.3_9_M.1.1","MAA000399","leukocyte","CL:0000738"
"P2.MAA000586.3_8_M.1.1","MAA000586","fibroblast","CL:0000057"
"P2.MAA000899.3_10_M.1.1","MAA000899","leukocyte","CL:0000738"
"P2.MAA000918.3_10_M.1.1","MAA000918","leukocyte","CL:0000738"
"P2.MAA000919.3_10_M.1.1","MAA000919","fibroblast","CL:0000057"
"P20.B000412.3_56_F.1.1","B000412","endothelial cell","CL:0000115"
"P20.B000633.3_56_F.1.1","B000633","fibroblast","CL:0000057"
"P20.B000636.3_56_F.1.1","B000636","endothelial cell","CL:0000115"
"P20.B002010.3_39_F.1.1","B002010","fibroblast","CL:0000057"
"P20.B002011.3_38_F.1.1","B002011","fibroblast","CL:0000057"
"P20.B002421.3_39_F.1.1","B002421","endothelial cell","CL:0000115"
"P20.B002423.3_39_F.1.1","B002423","leukocyte","CL:0000738"
"P20.B002427.3_39_F.1.1","B002427","fibroblast","CL:0000057"
"P20.B002428.3_38_F.1.1","B002428","fibroblast","CL:0000057"
"P20.B002429.3_38_F.1.1","B002429","endothelial cell","CL:0000115"
"P20.MAA000398.3_9_M.1.1","MAA000398","smooth muscle cell","CL:0000192"
"P20.MAA000400.3_8_M.1.1","MAA000400","fibroblast","CL:0000057"
"P20.MAA000589.3_9_M.1.1","MAA000589","endothelial cell","CL:0000115"
"P20.MAA000901.3_10_M.1.1","MAA000901","leukocyte","CL:0000738"
"P20.MAA000920.3_11_M.1.1","MAA000920","fibroblast","CL:0000057"
"P21.B000412.3_56_F.1.1","B000412","endothelial cell","CL:0000115"
"P21.B000633.3_56_F.1.1","B000633","fibroblast","CL:0000057"
"P21.B000634.3_56_F.1.1","B000634","fibroblast","CL:0000057"
"P21.B002010.3_39_F.1.1","B002010","fibroblast","CL:0000057"
"P21.B002011.3_38_F.1.1","B002011","fibroblast","CL:0000057"
"P21.B002421.3_39_F.1.1","B002421","endothelial cell","CL:0000115"
"P21.B002423.3_39_F.1.1","B002423","endothelial cell","CL:0000115"
"P21.B002427.3_39_F.1.1","B002427","fibroblast","CL:0000057"
"P21.B002428.3_38_F.1.1","B002428","fibroblast","CL:0000057"
"P21.MAA000398.3_9_M.1.1","MAA000398","fibroblast","CL:0000057"
"P21.MAA000399.3_9_M.1.1","MAA000399","leukocyte","CL:0000738"
"P21.MAA000400.3_8_M.1.1","MAA000400","smooth muscle cell","CL:0000192"
"P21.MAA000452.3_8_M.1.1","MAA000452","endothelial cell","CL:0000115"
"P21.MAA000901.3_10_M.1.1","MAA000901","fibroblast","CL:0000057"
"P21.MAA000903.3_11_M.1.1","MAA000903","leukocyte","CL:0000738"
"P21.MAA000919.3_10_M.1.1","MAA000919","fibroblast","CL:0000057"
"P21.MAA000920.3_11_M.1.1","MAA000920","fibroblast","CL:0000057"
"P21.MAA000936.3_9_M.1.1","MAA000936","fibroblast","CL:0000057"
"P22.B000636.3_56_F.1.1","B000636","endothelial cell","CL:0000115"
"P22.B002011.3_38_F.1.1","B002011","fibroblast","CL:0000057"
"P22.B002423.3_39_F.1.1","B002423","fibroblast","CL:0000057"
"P22.B002427.3_39_F.1.1","B002427","fibroblast","CL:0000057"
"P22.B002428.3_38_F.1.1","B002428","fibroblast","CL:0000057"
"P22.MAA000399.3_9_M.1.1","MAA000399","smooth muscle cell","CL:0000192"
"P22.MAA000400.3_8_M.1.1","MAA000400","fibroblast","CL:0000057"
"P22.MAA000587.3_8_M.1.1","MAA000587","endothelial cell","CL:0000115"
"P22.MAA000898.3_11_M.1.1","MAA000898","endothelial cell","CL:0000115"
"P22.MAA000903.3_11_M.1.1","MAA000903","leukocyte","CL:0000738"
"P22.MAA000920.3_11_M.1.1","MAA000920","fibroblast","CL:0000057"
"P22.MAA000936.3_9_M.1.1","MAA000936","leukocyte","CL:0000738"
"P3.B000633.3_56_F.1.1","B000633","fibroblast","CL:0000057"
"P3.B002010.3_39_F.1.1","B002010","leukocyte","CL:0000738"
"P3.B002011.3_38_F.1.1","B002011","fibroblast","CL:0000057"
"P3.B002423.3_39_F.1.1","B002423","fibroblast","CL:0000057"
"P3.B002427.3_39_F.1.1","B002427","endothelial cell","CL:0000115"
"P3.B002428.3_38_F.1.1","B002428","fibroblast","CL:0000057"
"P3.MAA000399.3_9_M.1.1","MAA000399","endothelial cell","CL:0000115"
"P3.MAA000400.3_8_M.1.1","MAA000400","fibroblast","CL:0000057"
"P3.MAA000898.3_11_M.1.1","MAA000898","endothelial cell","CL:0000115"
"P3.MAA000901.3_10_M.1.1","MAA000901","endothelial cell","CL:0000115"
"P3.MAA000903.3_11_M.1.1","MAA000903","leukocyte","CL:0000738"
"P3.MAA000919.3_10_M.1.1","MAA000919","fibroblast","CL:0000057"
"P3.MAA000936.3_9_M.1.1","MAA000936","leukocyte","CL:0000738"
"P4.B000412.3_56_F.1.1","B000412","leukocyte","CL:0000738"
"P4.B000633.3_56_F.1.1","B000633","endothelial cell","CL:0000115"
"P4.B002010.3_39_F.1.1","B002010","fibroblast","CL:0000057"
"P4.B002011.3_38_F.1.1","B002011","leukocyte","CL:0000738"
"P4.B002423.3_39_F.1.1","B002423","fibroblast","CL:0000057"
"P4.B002427.3_39_F.1.1","B002427","fibroblast","CL:0000057"
"P4.B002428.3_38_F.1.1","B002428","endothelial cell","CL:0000115"
"P4.MAA000399.3_9_M.1.1","MAA000399","leukocyte","CL:0000738"
"P4.MAA000400.3_8_M.1.1","MAA000400","leukocyte","CL:0000738"
"P4.MAA000903.3_11_M.1.1","MAA000903","leukocyte","CL:0000738"
"P4.MAA000919.3_10_M.1.1","MAA000919","fibroblast","CL:0000057"
"P5.B000412.3_56_F.1.1","B000412","fibroblast","CL:0000057"
"P5.B000633.3_56_F.1.1","B000633","endothelial cell","CL:0000115"
"P5.B002010.3_39_F.1.1","B002010","fibroblast","CL:0000057"
"P5.B002011.3_38_F.1.1","B002011","fibroblast","CL:0000057"
"P5.B002421.3_39_F.1.1","B002421","endothelial cell","CL:0000115"
"P5.B002423.3_39_F.1.1","B002423","endothelial cell","CL:0000115"
"P5.B002427.3_39_F.1.1","B002427","leukocyte","CL:0000738"
"P5.B002428.3_38_F.1.1","B002428","fibroblast","CL:0000057"
"P5.MAA000400.3_8_M.1.1","MAA000400","fibroblast","CL:0000057"
"P5.MAA000452.3_8_M.1.1","MAA000452","NA","NA"
