"","p_val","avg_diff","pct.1","pct.2","cluster","gene"
"Aph1c",7.15719771245863e-27,0.447239062931532,0.459,0.01,"9","Aph1c"
"Lsr1",8.09529424837049e-27,0.667732896364558,0.838,0.632,"9","Lsr"
"Tacc1",8.87185280007167e-27,0.519601264234046,0.486,0.031,"9","Tacc1"
"Cd69",9.62803676185311e-27,0.504439481525451,0.324,0,"9","Cd69"
"Bin1",1.01862018792426e-26,0.540687927308461,0.541,0.053,"9","Bin1"
"Man2b1",1.03909213737665e-26,0.550788544851295,0.622,0.141,"9","Man2b1"
"Myo1f",1.15244073188167e-26,0.358712888649888,0.324,0.001,"9","Myo1f"
"St3gal5",1.57744454874946e-26,0.253321814674692,0.27,0,"9","St3gal5"
"Mpp6",1.6055998397984e-26,0.583210907821599,0.622,0.219,"9","Mpp6"
"Cd84",1.68182090247864e-26,0.383543089189205,0.324,0,"9","Cd84"
"Rap1b1",2.35071228954836e-26,0.781291352891761,0.973,0.84,"9","Rap1b"
"Spns3",2.40941555899816e-26,0.331121289631582,0.297,0,"9","Spns3"
"Tmem50b",2.48409285724517e-26,0.541027144802232,0.541,0.283,"9","Tmem50b"
"Txnrd1",4.11737627440316e-26,0.818895087042491,0.757,0.385,"9","Txnrd1"
"Hsd17b4",5.2633610550513e-26,0.563615456886063,0.649,0.379,"9","Hsd17b4"
"Cd244",6.15291570312666e-26,0.317359609949969,0.297,0,"9","Cd244"
"Clic4",6.60951523592891e-26,0.734035159307603,0.676,0.346,"9","Clic4"
"C530028O21Rik",7.88567662871634e-26,0.373306430055175,0.324,0.002,"9","C530028O21Rik"
"Fads3",8.58996367808439e-26,0.529012853233554,0.486,0.025,"9","Fads3"
"Ebi3",1.04222072516604e-25,0.434325053373113,0.351,0.007,"9","Ebi3"
"Pea15a1",1.38644018821008e-25,0.540926013387244,0.432,0.253,"9","Pea15a"
"Serpinb6b",1.40807986214685e-25,0.604293293801202,0.27,0.116,"9","Serpinb6b"
"Anxa6",1.74102792571554e-25,0.606971464148858,0.568,0.125,"9","Anxa6"
"Stk32c",2.2451933275191e-25,0.375051307176674,0.324,0.013,"9","Stk32c"
"Dok1",2.656379948011e-25,0.419151252727091,0.378,0.013,"9","Dok1"
"Tln1",2.72620820477685e-25,0.655683353647048,0.649,0.311,"9","Tln1"
"Fkbp1a2",2.95952627652659e-25,0.785446677577369,0.919,0.809,"9","Fkbp1a"
"Bhlhe402",7.21554551054721e-25,0.977578965465472,0.946,0.673,"9","Bhlhe40"
"Abi3",9.8110651660463e-25,0.387357388502308,0.351,0.003,"9","Abi3"
"Plekha2",1.2632867667017e-24,0.458047373440699,0.351,0.107,"9","Plekha2"
"Tgm2",1.33393158723455e-24,0.351098261728088,0.297,0,"9","Tgm2"
"Psmb9",1.41557466269912e-24,0.456410716982997,0.378,0.042,"9","Psmb9"
"Swap70",1.8690522463291e-24,0.498453244741457,0.459,0.045,"9","Swap70"
"Pdpn",2.12240275731128e-24,0.60778440294435,0.378,0.072,"9","Pdpn"
"Vav1",2.25703060208182e-24,0.347848011266465,0.351,0.004,"9","Vav1"
"Acsl5",2.34953187331846e-24,0.610565754547201,0.703,0.552,"9","Acsl5"
"Ier53",2.89367773220572e-24,0.933163170901881,0.892,0.616,"9","Ier5"
"Tnfsf12",4.01016188876299e-24,0.418884263466731,0.324,0.001,"9","Tnfsf12"
"Gng21",1.44787718128297e-23,0.734718214644864,0.703,0.085,"9","Gng2"
"Mmp12",1.66528338076556e-23,0.509658277906271,0.27,0,"9","Mmp12"
"Siglech",1.66528338076556e-23,0.262271398468301,0.27,0,"9","Siglech"
"Epcam6",3.39604293961604e-23,1.0213205142525,0.973,0.683,"9","Epcam"
"Etv3",4.51807123947137e-23,0.513944821021151,0.514,0.204,"9","Etv3"
"Adam19",4.77627447140452e-23,0.28871334850562,0.297,0.001,"9","Adam19"
"Amz1",4.96623292693417e-23,0.32017839086495,0.324,0.002,"9","Amz1"
"Fam129a",5.06803743932618e-23,0.431365436214488,0.432,0.022,"9","Fam129a"
"Ptprj",5.15280829023729e-23,0.397438826493804,0.324,0.027,"9","Ptprj"
"Ivns1abp",8.2200438674467e-23,0.671049983366931,0.892,0.612,"9","Ivns1abp"
"Cyth4",9.25883396427111e-23,0.269633216531954,0.27,0,"9","Cyth4"
"Lrrc25",1.13926131143109e-22,0.290641284046235,0.297,0.001,"9","Lrrc25"
"Elmo1",1.35539900028306e-22,0.378693467904032,0.297,0.001,"9","Elmo1"
"Ptpro",1.54551849145139e-22,0.305331572912818,0.27,0,"9","Ptpro"
"Flrt3",2.1228249640184e-22,0.578772011243004,0.324,0.094,"9","Flrt3"
"Sytl3",3.47227394894039e-22,0.316728111033293,0.297,0.001,"9","Sytl3"
"Bcl2a1a",3.60706416583744e-22,0.485013691169918,0.27,0,"9","Bcl2a1a"
"Tspan331",3.83951366330276e-22,0.374330550953905,0.27,0.003,"9","Tspan33"
"Itm2c5",4.96306364169585e-22,0.751043625494562,0.784,0.492,"9","Itm2c"
"Stk17b1",5.68278071859047e-22,0.560635127138642,0.568,0.214,"9","Stk17b"
"Tmem39a",5.93463441164702e-22,0.415748645757323,0.378,0.167,"9","Tmem39a"
"Lilrb4",6.25025917253051e-22,0.284932559666368,0.27,0,"9","Lilrb4"
"Slc41a1",6.80548675490597e-22,0.429512598362769,0.459,0.12,"9","Slc41a1"
"Samsn1",7.19773203325709e-22,0.41231215821104,0.27,0,"9","Samsn1"
"Zeb1",2.04161125768102e-21,0.29326702166238,0.27,0,"9","Zeb1"
"Cd97",3.03792021476016e-21,0.437862421631114,0.432,0.051,"9","Cd97"
"Cldn11",3.23623816679016e-21,0.886731644656729,0.73,0.229,"9","Cldn1"
"Rin3",3.608242701657e-21,0.292703637070214,0.324,0.008,"9","Rin3"
"Acap1",6.1690223051307e-21,0.32563327636148,0.324,0.012,"9","Acap1"
"Il10rb",8.73073752993694e-21,0.500638789480843,0.568,0.144,"9","Il10rb"
"Iqgap1",8.75938843232969e-21,0.562042170753579,0.784,0.701,"9","Iqgap1"
"Ucp25",9.01984185398337e-21,0.897938115100056,1,0.908,"9","Ucp2"
"Cybb",1.04424583998707e-20,0.379226962145401,0.27,0.001,"9","Cybb"
"C5ar1",1.19322009638722e-20,0.465522719050959,0.27,0.001,"9","C5ar1"
"Cyp27a1",1.37824158152777e-20,0.312808358247683,0.324,0.021,"9","Cyp27a1"
"Tmem189",1.87818260350789e-20,0.397571554626027,0.378,0.091,"9","Tmem189"
"Map2k3",2.5218129925115e-20,0.62003167049237,0.865,0.744,"9","Map2k3"
"Cnpy3",2.7439781146026e-20,0.468306857036149,0.514,0.221,"9","Cnpy3"
"Snx8",2.83010723832962e-20,0.320626708422248,0.297,0.021,"9","Snx8"
"Npc21",3.02811013433951e-20,0.621386865318374,1,0.898,"9","Npc2"
"Stx7",4.89946471054065e-20,0.463684776509329,0.622,0.382,"9","Stx7"
"Arhgdia",5.42533781231628e-20,0.653169572123743,1,0.905,"9","Arhgdia"
"Prr13",5.63740250032046e-20,0.613391550789459,0.919,0.757,"9","Prr13"
"Slc2a6",7.02663979069229e-20,0.399549423148025,0.27,0.002,"9","Slc2a6"
"Spag9",9.09812641308507e-20,0.567054377800917,0.703,0.478,"9","Spag9"
"Tspan2",1.37985816468669e-19,0.266267537653384,0.297,0.003,"9","Tspan2"
"Fcgrt",1.77556717468504e-19,0.480058486441123,0.568,0.076,"9","Fcgrt"
"H2-Q4",2.33896126768151e-19,0.519333210010418,0.378,0.128,"9","H2-Q4"
"Rras2",2.50072088992288e-19,0.380726391020505,0.27,0.078,"9","Rras2"
"Psme12",3.05826290781532e-19,0.59206828204002,0.703,0.513,"9","Psme1"
"Ptgs16",5.67986480730688e-19,0.80795134122909,0.622,0.311,"9","Ptgs1"
"Vrk11",6.77067519536943e-19,0.477058344889069,0.486,0.157,"9","Vrk1"
"Mvp",8.3728828073416e-19,0.421925873165396,0.432,0.287,"9","Mvp"
"Fam46c",9.6969474739605e-19,0.442299624944821,0.351,0.057,"9","Fam46c"
"Tnfaip3",1.021192132918e-18,0.721963177966019,0.676,0.259,"9","Tnfaip3"
"Parvg",1.36184512392237e-18,0.332388108846173,0.351,0.01,"9","Parvg"
"Pvr",1.64381820940485e-18,0.382710880208377,0.378,0.049,"9","Pvr"
"Tlr2",1.65427289883623e-18,0.509176071537893,0.595,0.067,"9","Tlr2"
"Lst1",1.67514050526735e-18,0.326518083862598,0.27,0.013,"9","Lst1"
"Fam110a",2.7259324531318e-18,0.522777027733521,0.595,0.448,"9","Fam110a"
"Cd631",2.91472002583734e-18,0.576355531686228,0.649,0.83,"9","Cd63"
"Cnp",3.10956211020293e-18,0.410424903094882,0.351,0.037,"9","Cnp"
"Tmem176b4",3.61581655003611e-18,0.405238824118002,0.297,0.469,"9","Tmem176b"
"Ctnna1",4.24468366492794e-18,0.584557964382438,0.892,0.814,"9","Ctnna1"
"Gabarapl21",6.4200275397453e-18,0.58850737696177,0.973,0.856,"9","Gabarapl2"
"S100a134",9.06945146219564e-18,0.662448248387624,0.892,0.471,"9","S100a13"
"Iscu",9.39545910558622e-18,0.477054639070627,0.784,0.604,"9","Iscu"
"Epb4.1l2",1.05291091992764e-17,0.474960007470152,0.514,0.096,"9","Epb4.1l2"
"Dbn1",1.1098810003964e-17,0.299169421414925,0.27,0.008,"9","Dbn1"
"Procr6",1.26266689466964e-17,0.913686502826337,0.676,0.47,"9","Procr"
"Kdm2b",1.34743493029919e-17,0.325718180735333,0.351,0.279,"9","Kdm2b"
"Nccrp1",1.76334101797789e-17,0.569263346038761,0.378,0.035,"9","Nccrp1"
"Ube2e3",2.0568390547697e-17,0.533392668123982,0.757,0.585,"9","Ube2e3"
"Adipor2",2.25344816620747e-17,0.461360391946932,0.595,0.225,"9","Adipor2"
"Fam69a",2.28010685501651e-17,0.360939050791876,0.324,0.035,"9","Fam69a"
"Map3k14",2.90867562428924e-17,0.319616342602838,0.351,0.038,"9","Map3k14"
"Lactb",2.95473768889184e-17,0.494455742849021,0.622,0.354,"9","Lactb"
"Ubash3b",3.80589788357228e-17,0.33783702937189,0.324,0.032,"9","Ubash3b"
"Pbxip1",3.96415030289769e-17,0.476997933296037,0.568,0.185,"9","Pbxip1"
"Cdc42se2",4.12840430313237e-17,0.464132204939772,0.595,0.197,"9","Cdc42se2"
"Tpm3",4.18477829363323e-17,0.567171772305205,0.973,0.9,"9","Tpm3"
"Ccdc88a",4.40989034675844e-17,0.471445878330882,0.514,0.078,"9","Ccdc88a"
"Sh3bp5",4.49292695436341e-17,0.381480118486733,0.405,0.147,"9","Sh3bp5"
"Arl6ip5",5.48488129514192e-17,0.534321449452085,0.703,0.53,"9","Arl6ip5"
"Pde4b",5.86561752650273e-17,0.599201938996392,0.622,0.12,"9","Pde4b"
"Zfp36l1",6.21532785920525e-17,0.744333979029514,0.865,0.812,"9","Zfp36l1"
"5430435G22Rik",9.35781808128619e-17,0.423902085333216,0.486,0.33,"9","5430435G22Rik"
"Elovl5",1.18213540230936e-16,0.421077136251542,0.595,0.237,"9","Elovl5"
"Fyn",1.19992699274656e-16,0.405920540628455,0.459,0.131,"9","Fyn"
"Hsph1",1.66487402780507e-16,0.304305949200824,0.162,0.344,"9","Hsph1"
"Ero1lb",1.84352324541914e-16,0.251657105358911,0.324,0.014,"9","Ero1lb"
"Phc2",3.11540554896816e-16,0.407004779081496,0.459,0.151,"9","Phc2"
"Icam15",4.63000646656911e-16,1.01820523178752,0.892,0.508,"9","Icam1"
"Coq10b",5.41475880933755e-16,0.605433211128372,0.838,0.596,"9","Coq10b"
"Sel1l",6.24857557399946e-16,0.386511815054812,0.459,0.172,"9","Sel1l"
"Synj1",9.10148130715616e-16,0.33592506728342,0.324,0.101,"9","Synj1"
"Cyb5r35",9.56362004431906e-16,0.785355431526709,0.811,0.7,"9","Cyb5r3"
"Sema4a",1.16247211383724e-15,0.420111695829965,0.514,0.226,"9","Sema4a"
"Unc93b1",1.2355002068656e-15,0.355101104662613,0.324,0.078,"9","Unc93b1"
"Tnf",1.86432501235319e-15,0.402063228041472,0.297,0.025,"9","Tnf"
"Necap2",2.09465914934458e-15,0.424757195784056,0.703,0.606,"9","Necap2"
"Fermt3",3.11993960741188e-15,0.368102926680832,0.432,0.099,"9","Fermt3"
"Cflar",4.30475524354261e-15,0.379522855201185,0.432,0.138,"9","Cflar"
"Gfpt1",5.22407402623095e-15,0.336379768776458,0.351,0.068,"9","Gfpt1"
"Esyt1",5.59855918677094e-15,0.309832034238039,0.27,0.087,"9","Esyt1"
"Zmynd8",6.57443598804852e-15,0.413976149006332,0.405,0.179,"9","Zmynd8"
"Bcl2l11",6.73929186657235e-15,0.376116879821135,0.27,0.141,"9","Bcl2l11"
"Peli12",7.4193198489625e-15,0.535559271996209,0.595,0.413,"9","Peli1"
"M6pr",7.77244318254986e-15,0.455242317398054,0.784,0.618,"9","M6pr"
"Ikbkb",1.20680892343196e-14,0.41460859366537,0.486,0.163,"9","Ikbkb"
"Dnase1l1",1.39898219612639e-14,0.350100954739401,0.378,0.107,"9","Dnase1l1"
"Ptger3",1.7363094087793e-14,0.302371358231134,0.27,0.087,"9","Ptger3"
"B4galt1",1.74433023211492e-14,0.397513553920202,0.459,0.221,"9","B4galt1"
"Arhgef2",2.01878752944419e-14,0.32046295878893,0.378,0.052,"9","Arhgef2"
"Tmsb105",2.29276997277211e-14,1.03833401198347,1,0.931,"9","Tmsb10"
"Ifngr2",2.49906157198355e-14,0.402789742109158,0.486,0.215,"9","Ifngr2"
"Itga5",2.86023781473154e-14,0.321235096906236,0.297,0.038,"9","Itga5"
"Prr73",3.08496861123996e-14,0.517901731702081,0.486,0.355,"9","Prr7"
"Ccdc107",3.37070051296975e-14,0.445558924450717,0.622,0.265,"9","Ccdc107"
"Sec11c5",3.43181602840301e-14,0.665583282563745,0.838,0.494,"9","Sec11c"
"Sft2d1",4.08392045638291e-14,0.363744458997311,0.514,0.346,"9","Sft2d1"
"Gm885",5.40576731718321e-14,0.346009666123266,0.27,0.022,"9","Gm885"
"Tm2d2",5.61313666402565e-14,0.455841948071411,0.784,0.646,"9","Tm2d2"
"Marcks2",6.17471337869379e-14,0.51912613623391,0.622,0.443,"9","Marcks"
"Leprot",6.63087827317259e-14,0.440781357282566,0.622,0.356,"9","Leprot"
"Pmaip1",7.18302336106627e-14,0.482049254178227,0.324,0.129,"9","Pmaip1"
"Snx18",8.25310727940453e-14,0.342068596898458,0.297,0.12,"9","Snx18"
"Cenpl1",8.42104590852602e-14,0.330649676881726,0.27,0.103,"9","Cenpl"
"Eif51",8.61732699254291e-14,0.633775612788001,0.973,0.899,"9","Eif5"
"Wipf1",1.03087102506859e-13,0.303981040955272,0.297,0.032,"9","Wipf1"
"Lipa",1.04473162932992e-13,0.31388217422114,0.324,0.05,"9","Lipa"
"Pepd",1.35623758192686e-13,0.392065747886023,0.541,0.233,"9","Pepd"
"Runx1",1.37622815685598e-13,0.358339648666769,0.27,0.024,"9","Runx1"
"Deptor",1.55899698989361e-13,0.304516255946229,0.351,0.043,"9","Deptor"
"Ctsc",1.60551075520957e-13,0.592186500524756,0.703,0.278,"9","Ctsc"
"Pik3r1",2.2816740938748e-13,0.405632636124046,0.378,0.142,"9","Pik3r1"
"Ppt1",2.32509617237436e-13,0.397845291922289,0.486,0.269,"9","Ppt1"
"Gusb",2.72045607595889e-13,0.348194816562561,0.378,0.063,"9","Gusb"
"Pank2",3.1504207536746e-13,0.365839994038003,0.459,0.228,"9","Pank2"
"Traf4",3.34090057275931e-13,0.35869744445213,0.351,0.231,"9","Traf4"
"Pttg1ip",3.74990959850888e-13,0.319143295519931,0.378,0.323,"9","Pttg1ip"
"Taok3",3.87368392931336e-13,0.354687818279085,0.405,0.118,"9","Taok3"
"Gtf2b",4.49468537939238e-13,0.42700162456248,0.595,0.274,"9","Gtf2b"
"Atp2b1",5.73970850719554e-13,0.422815024905244,0.622,0.518,"9","Atp2b1"
"Acot71",6.52824302292598e-13,0.40135255830481,0.432,0.234,"9","Acot7"
"Jmjd1c",6.85214858800514e-13,0.301472328051944,0.297,0.178,"9","Jmjd1c"
"Map4k4",7.65018098911023e-13,0.337804986713486,0.432,0.359,"9","Map4k4"
"Samhd1",1.14622600817026e-12,0.265214586057584,0.27,0.128,"9","Samhd1"
"Rsu13",1.24259047461906e-12,0.521977891053113,0.676,0.357,"9","Rsu1"
"Arpc5",1.30307841165505e-12,0.508885188641586,0.973,0.916,"9","Arpc5"
"Gcnt2",1.31774710640171e-12,0.448762587322692,0.541,0.236,"9","Gcnt2"
"Plcg2",1.36132122170094e-12,0.314478602829744,0.351,0.085,"9","Plcg2"
"Tmem66",1.60594667886912e-12,0.412028391634308,0.703,0.633,"9","Tmem66"
"Fosb2",1.61045590965718e-12,0.731842031802278,0.919,0.786,"9","Fosb"
"Gosr2",2.40046925238517e-12,0.287004554402117,0.324,0.195,"9","Gosr2"
"Fam96a",2.42275597345246e-12,0.418100008393226,0.676,0.487,"9","Fam96a"
"Serinc3",2.52571454602483e-12,0.400625683530602,0.595,0.269,"9","Serinc3"
"Gsn7",2.70327437132173e-12,0.581687277964684,1,0.731,"9","Gsn"
"Asah1",3.23039883605161e-12,0.427890917294224,0.622,0.305,"9","Asah1"
"Mark3",5.56952198204595e-12,0.409277693895736,0.568,0.359,"9","Mark3"
"Nfkb1",5.6089997906454e-12,0.361996923701414,0.514,0.273,"9","Nfkb1"
"Eif2c2",6.74452836364251e-12,0.310516731644704,0.378,0.194,"9","Eif2c2"
"Eid1",9.74795238674474e-12,0.48682449297416,0.757,0.406,"9","Eid1"
"Tapbp1",9.93033666002958e-12,0.439330794895176,0.703,0.563,"9","Tapbp"
"Spint16",1.22936152978629e-11,0.628618397919182,0.784,0.403,"9","Spint1"
"Ppp1r18",1.4570546011491e-11,0.361738959379188,0.432,0.126,"9","Ppp1r18"
"Tgfbr1",1.57965830464972e-11,0.298334179824154,0.324,0.175,"9","Tgfbr1"
"H2-T23",1.63169084494564e-11,0.323381356225666,0.405,0.222,"9","H2-T23"
"Dap1",2.31519240941269e-11,0.484289893020269,0.703,0.242,"9","Dap"
"Ppp2ca",2.37411936976053e-11,0.477798052730512,0.919,0.827,"9","Ppp2ca"
"Id24",2.48002811981086e-11,0.855941388043311,0.919,0.728,"9","Id2"
"Akap132",2.48305073871362e-11,0.43992104960117,0.595,0.299,"9","Akap13"
"Trim35",2.60779927556323e-11,0.293685031182824,0.378,0.042,"9","Trim35"
"Edem1",2.69084860871627e-11,0.34313070918569,0.486,0.3,"9","Edem1"
"Lrmp",2.76731840777302e-11,0.312025355285403,0.27,0.017,"9","Lrmp"
"Limd2",2.93466115873037e-11,0.30747566293207,0.297,0.035,"9","Limd2"
"Nfkbia2",3.32487880117893e-11,0.94066706013879,1,0.934,"9","Nfkbia"
"Nfkbid",3.67273267213204e-11,0.36038062668074,0.297,0.126,"9","Nfkbid"
"Psmb10",3.78235540278779e-11,0.360869332408149,0.459,0.181,"9","Psmb10"
"Fam107b",4.93780915791907e-11,0.537276870349528,0.676,0.35,"9","Fam107b"
"Asnsd1",5.63902265220414e-11,0.333860389737564,0.595,0.539,"9","Asnsd1"
"Tmbim6",5.98473939376579e-11,0.486949917222794,0.973,0.883,"9","Tmbim6"
"Lats2",6.6922263528325e-11,0.294979683473083,0.297,0.068,"9","Lats2"
"Ttc39c1",6.83588914721933e-11,0.317054546180615,0.432,0.358,"9","Ttc39c"
"Dazap2",7.30941299080342e-11,0.411456817518802,0.892,0.776,"9","Dazap2"
"Fem1c",8.96649452251489e-11,0.277848157717021,0.27,0.064,"9","Fem1c"
"Dennd5a",9.10364243877833e-11,0.293681982127564,0.324,0.052,"9","Dennd5a"
"Nap1l14",1.17573033048458e-10,0.556363997781315,0.946,0.836,"9","Nap1l1"
"Poglut1",1.20698697683385e-10,0.328723512811581,0.378,0.115,"9","Poglut1"
"Igsf8",1.21659014606270e-10,0.34009035413883,0.378,0.208,"9","Igsf8"
"Ifnar1",1.2272084434439e-10,0.306463245997516,0.297,0.096,"9","Ifnar1"
"Il4ra",1.33744330153842e-10,0.355913905711435,0.432,0.1,"9","Il4ra"
"2210403K04Rik",1.5775727145612e-10,0.491169295233487,0.676,0.426,"9","2210403K04Rik"
"Ctnnd2",1.6564262152072e-10,0.315892995336863,0.405,0.099,"9","Ctnnd2"
"Slc1a5",1.69620727962657e-10,0.280853806216427,0.27,0.173,"9","Slc1a5"
"Snap23",1.71461817720943e-10,0.31918564686671,0.486,0.326,"9","Snap23"
"Adssl1",1.75436509948428e-10,0.253569729517641,0.297,0.045,"9","Adssl1"
"Mapk3",2.01829281789208e-10,0.35837512972593,0.622,0.494,"9","Mapk3"
"Stard3nl",2.16370989285375e-10,0.317636580602911,0.405,0.147,"9","Stard3nl"
"Mical1",2.43707667719314e-10,0.263615870913668,0.27,0.039,"9","Mical1"
"Dhx40",3.11635822923883e-10,0.286664071738324,0.297,0.145,"9","Dhx40"
"Rhog",3.26709139582654e-10,0.315463282311044,0.432,0.273,"9","Rhog"
"Cmtm61",3.88050028828194e-10,0.401656484042081,0.622,0.374,"9","Cmtm6"
"Gpcpd1",3.89656411583196e-10,0.382565154801936,0.541,0.211,"9","Gpcpd1"
"Fam176b",4.21711157158021e-10,0.315403210756235,0.432,0.062,"9","Fam176b"
"Osgin2",4.38112572484036e-10,0.396520796696928,0.405,0.219,"9","Osgin2"
"Twf2",5.17772830207008e-10,0.302409994970589,0.378,0.134,"9","Twf2"
"A130040M12Rik",6.00938550461973e-10,0.374402289378915,0.297,0.05,"9","A130040M12Rik"
"Mkl1",6.42663886894795e-10,0.254071707207627,0.27,0.109,"9","Mkl1"
"Ostf11",7.49861526723727e-10,0.454550343445507,0.919,0.785,"9","Ostf1"
"Cuedc2",7.81184141216909e-10,0.40210180601784,0.568,0.329,"9","Cuedc2"
"Anxa56",9.66905331053552e-10,0.56454595148082,0.973,0.896,"9","Anxa5"
"Tnni2",1.01595068410054e-09,0.323754786650757,0.324,0.199,"9","Tnni2"
"Arl5a",1.23853627491457e-09,0.334392332026745,0.459,0.254,"9","Arl5a"
"Neu1",1.35515092986638e-09,0.285987842599078,0.324,0.1,"9","Neu1"
"Gm1821",1.41410426520265e-09,0.451495816877868,0.838,0.779,"9","Gm1821"
"Xbp11",1.42841529899856e-09,0.389667757013175,0.622,0.521,"9","Xbp1"
"Fam174a",1.50419776616969e-09,0.304755176078821,0.514,0.379,"9","Fam174a"
"Fam50a",2.01667737305505e-09,0.305711907656542,0.486,0.382,"9","Fam50a"
"Axl",2.0293837360445e-09,0.313980952792699,0.378,0.104,"9","Axl"
"Ube2f",2.06610077468644e-09,0.350289180946734,0.649,0.418,"9","Ube2f"
"Ctsa",2.06992582269993e-09,0.366032690713274,0.595,0.407,"9","Ctsa"
"Ccm2",3.34805514988158e-09,0.304773632332704,0.378,0.132,"9","Ccm2"
"Tank",3.69631942197196e-09,0.254222335888155,0.351,0.24,"9","Tank"
"Tspan13",5.14342305796189e-09,0.356877800081962,0.27,0.047,"9","Tspan13"
"Tmem1231",5.25563425602126e-09,0.413821019420722,0.811,0.687,"9","Tmem123"
"Hmgcl",5.35772824917298e-09,0.307028804179193,0.459,0.206,"9","Hmgcl"
"Pnpla2",5.64895694187902e-09,0.254506657703242,0.378,0.271,"9","Pnpla2"
"Rab1b",6.20282892820726e-09,0.28965875435983,0.595,0.531,"9","Rab1b"
"Pxn",6.53806053349029e-09,0.349008845720162,0.486,0.215,"9","Pxn"
"Ehd4",7.3552243493656e-09,0.312998088929494,0.459,0.32,"9","Ehd4"
"Pisd",8.99747108750991e-09,0.294328379455012,0.459,0.298,"9","Pisd"
"Map4k1",1.07851404629471e-08,0.256579199087246,0.27,0.062,"9","Map4k1"
"Plbd11",1.1813499755402e-08,0.394259469432877,0.649,0.522,"9","Plbd1"
"Ogfr",1.28500334720888e-08,0.292642918607648,0.405,0.296,"9","Ogfr"
"Sirt3",1.40869217347844e-08,0.275151876309726,0.324,0.092,"9","Sirt3"
"Cyth1",1.61502799282613e-08,0.357487011974095,0.568,0.282,"9","Cyth1"
"Capza2",1.65708267813676e-08,0.371549562506232,0.865,0.785,"9","Capza2"
"Lgals9",1.65727389201542e-08,0.270536353490613,0.27,0.023,"9","Lgals9"
"Scarb2",2.04802080666847e-08,0.269087641234979,0.378,0.274,"9","Scarb2"
"Vps37b1",2.30049512916064e-08,0.278382327588085,0.378,0.508,"9","Vps37b"
"Smap2",2.38409243482806e-08,0.267448732659966,0.378,0.239,"9","Smap2"
"Ilk",2.75897510231982e-08,0.299221347453733,0.514,0.428,"9","Ilk"
"Arih2",2.91503038285281e-08,0.284818068470317,0.432,0.246,"9","Arih2"
"Nucb2",3.36390894534536e-08,0.264902546645823,0.324,0.237,"9","Nucb2"
"Obfc2a",5.33784173404371e-08,0.283819427706943,0.297,0.119,"9","Obfc2a"
"Gpx45",6.685598897315e-08,0.521118495070655,1,0.893,"9","Gpx4"
"Slco3a1",6.7659171754492e-08,0.327660037657525,0.324,0.08,"9","Slco3a1"
"Csk",7.02179551173313e-08,0.272203186265658,0.459,0.339,"9","Csk"
"Lrpap1",7.0658623548914e-08,0.325697983175928,0.568,0.332,"9","Lrpap1"
"Lpcat2",7.07080253639518e-08,0.272317677985759,0.432,0.282,"9","Lpcat2"
"Alcam2",7.08118910549912e-08,0.422305104193595,0.595,0.169,"9","Alcam"
"Dock8",7.37809120884368e-08,0.301846829433996,0.432,0.24,"9","Dock8"
"Cox16",8.21426213250784e-08,0.278214701414203,0.541,0.478,"9","Cox16"
"Ndfip11",1.19656800580047e-07,0.331795471791375,0.649,0.479,"9","Ndfip1"
"Ifi35",1.23007418536375e-07,0.260829374538175,0.432,0.212,"9","Ifi35"
"Sdf4",1.54000838075855e-07,0.340607950052568,0.784,0.69,"9","Sdf4"
"Ubxn2a",1.57174866594724e-07,0.276762362722381,0.486,0.356,"9","Ubxn2a"
"Nuak2",1.67153354317091e-07,0.322933982773846,0.351,0.244,"9","Nuak2"
"Ssr1",2.1236286758607e-07,0.319742108883045,0.622,0.529,"9","Ssr1"
"Riok3",2.22950475218082e-07,0.27794290080025,0.568,0.478,"9","Riok3"
"2610039C10Rik1",2.28163391585238e-07,0.312118711806482,0.378,0.173,"9","2610039C10Rik"
"Sdcbp1",3.3762324882626e-07,0.381111059688922,0.838,0.734,"9","Sdcbp"
"D230037D09Rik",4.75734841431607e-07,0.30362292281958,0.514,0.352,"9","D230037D09Rik"
"Ube2j1",6.04233339015418e-07,0.256108357664021,0.459,0.351,"9","Ube2j1"
"Cox171",6.32091199387937e-07,0.345623614886187,0.865,0.671,"9","Cox17"
"Anxa114",8.67190878287246e-07,0.381609271385355,0.703,0.612,"9","Anxa11"
"Tmed51",9.88934889516368e-07,0.363679336054505,0.73,0.661,"9","Tmed5"
"Map2k1",1.34246433339728e-06,0.269192159064156,0.541,0.424,"9","Map2k1"
"Map3k1",1.38624029767965e-06,0.297972334157955,0.459,0.328,"9","Map3k1"
"Ptp4a2",1.79512588225823e-06,0.329051982196954,0.73,0.662,"9","Ptp4a2"
"Plscr1",1.91337336928313e-06,0.425735483253636,0.378,0.116,"9","Plscr1"
"Azin1",2.0681849193006e-06,0.315081419815184,0.595,0.433,"9","Azin1"
"Osbpl9",2.31358657462937e-06,0.272050818394587,0.541,0.397,"9","Osbpl9"
"Ggta1",2.64429476502827e-06,0.32091375353058,0.486,0.208,"9","Ggta1"
"Capns16",3.05501648517251e-06,0.410232738637,0.892,0.785,"9","Capns1"
"Wac",3.8677056284083e-06,0.277105611860543,0.622,0.531,"9","Wac"
